Level 1	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Unclassified	A0A239SV35	60 kDa chaperonin OS=Streptococcus merionis OX=400065 GN=groEL PE=3 SV=1	root (No rank) [1]	0.038889	56.957	4.716743469238281	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081PP59	60 kDa chaperonin OS=Streptococcus mitis OX=28037 GN=groEL PE=3 SV=1	root (No rank) [1]	0.038889	57.038	4.742698669433594	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E2FB30	60 kDa chaperonin (Fragment) OS=Granulicatella adiacens OX=46124 GN=groEL PE=3 SV=1	root (No rank) [1]	0.053435	41.874	4.997871398925781	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2A5SUD2	60 kDa chaperonin OS=Lactococcus lactis subsp. tructae OX=542833 GN=groL PE=3 SV=1	root (No rank) [1]	0.038745	57.219	4.801445007324219	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A132Z3A5	60 kDa chaperonin OS=Enterococcus faecium OX=1352 GN=groEL PE=3 SV=1	root (No rank) [1]	0.038817	57.149	4.657463073730469	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A084ACE2	60 kDa chaperonin OS=Lactococcus lactis subsp. cremoris GE214 OX=1415168 GN=groL PE=3 SV=1	root (No rank) [1]	0.038745	57.131	4.827934265136719	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0Z8CRG1	60 kDa chaperonin OS=Streptococcus suis OX=1307 GN=groEL PE=3 SV=1	root (No rank) [1]	0.038889	56.983	4.712150573730469	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A074IZP9	60 kDa chaperonin OS=Streptococcus salivarius OX=1304 GN=groEL PE=3 SV=1	root (No rank) [1]	0.038961	56.847	4.665580749511719	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	C8NGQ8	60 kDa chaperonin OS=Granulicatella adiacens ATCC 49175 OX=638301 GN=groL PE=3 SV=1	root (No rank) [1]	0.038961	56.76	4.761283874511719	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0B8R5D8	60 kDa chaperonin OS=Lactococcus lactis subsp. lactis OX=1360 GN=groL PE=3 SV=1	root (No rank) [1]	0.038745	57.148	4.747184753417969	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139NIL0	60 kDa chaperonin OS=Streptococcus sp. DD12 OX=1777880 GN=groL PE=3 SV=1	root (No rank) [1]	0.038817	56.883	4.680641174316406	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E2FB34	60 kDa chaperonin (Fragment) OS=Granulicatella adiacens OX=46124 GN=groEL PE=3 SV=1	root (No rank) [1]	0.053299	41.976	5.089836120605469	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E2FB32	60 kDa chaperonin (Fragment) OS=Granulicatella adiacens OX=46124 GN=groEL PE=3 SV=1	root (No rank) [1]	0.053708	41.591	4.948951721191406	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0Z8JQ27	60 kDa chaperonin OS=Streptococcus suis OX=1307 GN=groEL PE=3 SV=1	root (No rank) [1]	0.038889	57.084	4.699653625488281	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0Z8GRT6	60 kDa chaperonin OS=Streptococcus suis OX=1307 GN=groEL PE=3 SV=1	root (No rank) [1]	0.038889	57.109	4.699653625488281	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E2FB28	60 kDa chaperonin (Fragment) OS=Granulicatella adiacens ATCC 49175 OX=638301 GN=groEL PE=3 SV=1	root (No rank) [1]	0.05483	40.592	4.906761169433594	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1V0PJ87	60 kDa chaperonin OS=Lactococcus lactis subsp. cremoris OX=1359 GN=groL PE=3 SV=1	root (No rank) [1]	0.038745	57.223	4.801445007324219	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0V8API7	60 kDa chaperonin OS=Lactococcus lactis subsp. lactis OX=1360 GN=groL PE=3 SV=1	root (No rank) [1]	0.038745	57.182	4.747184753417969	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A072EJ33	60 kDa chaperonin OS=Streptococcus equi subsp. ruminatorum CECT 5772 OX=1051981 GN=groL PE=3 SV=1	root (No rank) [1]	0.038817	56.925	4.699012756347656	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0Z8HZB8	60 kDa chaperonin OS=Streptococcus suis OX=1307 GN=groEL PE=3 SV=1	root (No rank) [1]	0.038889	57.039	4.673698425292969	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0M9FLL5	Molecular chaperone GroEL (Fragment) OS=Streptococcus suis OX=1307 GN=groEL PE=4 SV=1	root (No rank) [1]	0.127273	17.199	5.197288513183594	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D6KJI9	Fumarate reductase, flavoprotein subunit OS=Veillonella sp. 3_1_44 OX=457416 GN=HMPREF0873_00944 PE=4 SV=1	Veillonella (Genus) [29465]	0.019231	62.56	5.661064147949219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	W3Y2V5	Succinate dehydrogenase or fumarate reductase, flavoprotein subunit OS=Veillonella sp. AS16 OX=936589 GN=HMPREF1521_0965 PE=4 SV=1	Veillonella (Genus) [29465]	0.019231	62.618	5.602958679199219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1V0XDI2	Succinate dehydrogenase OS=Veillonella atypica OX=39777 GN=B7L28_08785 PE=4 SV=1	Veillonella (Genus) [29465]	0.019231	62.677	5.659034729003906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E1LCY9	Succinate dehydrogenase or fumarate reductase, flavoprotein subunit OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=HMPREF9684_0321 PE=4 SV=1	Veillonella (Genus) [29465]	0.019231	62.492	5.653266906738281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A133S4C9	Putative succinate dehydrogenase flavoprotein subunit OS=Veillonella atypica OX=39777 GN=HMPREF3233_01160 PE=4 SV=1	Veillonella (Genus) [29465]	0.018272	66.148	5.723442077636719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E4LF71	Succinate dehydrogenase or fumarate reductase, flavoprotein subunit OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=HMPREF9199_1868 PE=4 SV=1	Veillonella (Genus) [29465]	0.019231	62.585	5.780693054199219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A134C319	Putative succinate dehydrogenase flavoprotein subunit OS=Veillonella parvula OX=29466 GN=HMPREF1865_00607 PE=4 SV=1	Veillonella (Genus) [29465]	0.019231	62.561	5.721412658691406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	W1V2D2	Succinate dehydrogenase or fumarate reductase, flavoprotein subunit OS=Veillonella dispar DORA_11 OX=1403949 GN=Q619_VDC00566G0050 PE=4 SV=1	Veillonella (Genus) [29465]	0.019231	62.547	5.663093566894531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	T0STP7	Succinate dehydrogenase flavoprotein subunit OS=Veillonella parvula HSIVP1 OX=1316254 GN=HSIVP1_1759 PE=4 SV=1	Veillonella (Genus) [29465]	0.019231	62.575	5.663093566894531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	ALBU_BOVIN		root (No rank) [1]	0.044481	69.248	5.822776794433594	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139NML5	30S ribosomal protein S11 OS=Streptococcus sp. DD13 OX=1777881 GN=rpsK PE=3 SV=1	root (No rank) [1]	0.102362	13.377	11.435081481933594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A239SWY0	30S ribosomal protein S11 OS=Streptococcus merionis OX=400065 GN=rpsK PE=3 SV=1	root (No rank) [1]	0.102362	13.425	11.567527770996094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0P6S9I9	30S ribosomal protein S11 OS=Streptococcus phocae OX=119224 GN=rpsK PE=3 SV=1	root (No rank) [1]	0.102362	13.375	11.435081481933594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139NHI9	30S ribosomal protein S11 OS=Streptococcus sp. DD12 OX=1777880 GN=rpsK PE=3 SV=1	root (No rank) [1]	0.102362	13.377	11.435081481933594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0Y1VYB8	30S ribosomal protein S11 OS=Streptococcus pneumoniae OX=1313 GN=rpsK_1 PE=3 SV=1	root (No rank) [1]	0.102362	13.409	11.221992492675781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A133RX92	30S ribosomal protein S11 OS=Streptococcus mitis OX=28037 GN=rpsK PE=3 SV=1	root (No rank) [1]	0.110169	12.284	10.685050964355469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0T9AHC9	30S ribosomal protein S11 OS=Streptococcus pneumoniae OX=1313 GN=rpsK PE=3 SV=1	root (No rank) [1]	0.134021	9.965	10.931358337402344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A172QA39	30S ribosomal protein S11 OS=Streptococcus pantholopis OX=1811193 GN=rpsK PE=3 SV=1	root (No rank) [1]	0.102362	13.363	11.435081481933594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1H0SAI9	30S ribosomal protein S11 OS=Streptococcus sp. NLAE-zl-C503 OX=1855327 GN=rpsK PE=3 SV=1	root (No rank) [1]	0.102362	13.393	11.435081481933594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A116LDV5	Chaperone protein DnaK OS=Streptococcus suis OX=1307 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039539	64.798	4.635673522949219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0D1B616	Chaperone protein DnaK OS=Streptococcus equi subsp. zooepidemicus SzAM60 OX=1381091 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039409	64.874	4.635566711425781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2E077	Chaperone protein DnaK OS=Streptococcus oralis subsp. tigurinus OX=1077464 GN=dnaK_2 PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039539	64.758	4.648277282714844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0M9FIM2	Chaperone protein DnaK OS=Streptococcus suis OX=1307 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039539	64.726	4.652870178222656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0Z8BVJ3	Chaperone protein DnaK OS=Streptococcus suis OX=1307 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039539	64.803	4.657142639160156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081Q3Z4	Chaperone protein DnaK OS=Streptococcus mitis OX=28037 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039539	64.758	4.648277282714844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081PTZ9	Chaperone protein DnaK OS=Streptococcus mitis OX=28037 GN=dnaK_1 PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039539	64.756	4.648277282714844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0H1YLP4	Chaperone protein DnaK OS=Streptococcus agalactiae OX=1311 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039409	64.994	4.652549743652344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A091BVJ6	Chaperone protein DnaK OS=Streptococcus equinus JB1 OX=1294274 GN=dnaK PE=2 SV=1	root (No rank) [1]	0.039344	64.97	4.598396301269531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0T7YPC6	Chaperone protein DnaK OS=Streptococcus pneumoniae OX=1313 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039539	64.796	4.631721496582031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CD30	Chaperone protein DnaK OS=Streptococcus gordonii OX=1302 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039539	64.67	4.665367126464844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0P6S3Y8	Chaperone protein DnaK OS=Streptococcus phocae OX=119224 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039474	64.808	4.611213684082031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0D1BFU5	Chaperone protein DnaK OS=Streptococcus equi subsp. zooepidemicus Sz4is OX=1381082 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039409	64.832	4.635566711425781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0E1DYQ7	Chaperone protein DnaK OS=Streptococcus equi subsp. zooepidemicus CY OX=1403449 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.03928	65.045	4.639411926269531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139QMG8	Chaperone protein DnaK OS=Streptococcus oralis OX=1303 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039539	64.737	4.656074523925781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081Q6G7	Chaperone protein DnaK OS=Streptococcus mitis OX=28037 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039539	64.73	4.644325256347656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A098ZFV7	Chaperone protein DnaK OS=Streptococcus pneumoniae OX=1313 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039539	64.82	4.619438171386719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0M9FLJ8	Molecular chaperone DnaK (Fragment) OS=Streptococcus suis OX=1307 GN=dnaK PE=3 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.043796	58.558	4.699653625488281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1L8Q343	Chaperone protein DnaK OS=Streptococcus oralis OX=1303 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039539	64.753	4.656074523925781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0T8QUH8	Chaperone protein DnaK OS=Streptococcus pneumoniae OX=1313 GN=dnaK_2 PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.042781	59.674	4.774208068847656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2D3I9	Chaperone protein DnaK OS=Streptococcus oralis subsp. oralis OX=1891914 GN=dnaK_1 PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039539	64.74	4.652229309082031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A075SP89	Chaperone protein DnaK OS=Streptococcus suis 6407 OX=1214179 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039539	64.759	4.635673522949219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2E1S5	Chaperone protein DnaK OS=Streptococcus infantis OX=68892 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039669	64.524	4.665367126464844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A024DD71	Chaperone protein DnaK OS=Streptococcus sp. VT 162 OX=1419814 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039539	64.786	4.648277282714844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A096ATV1	Chaperone protein DnaK OS=Peptoniphilus lacrimalis DNF00528 OX=1401070 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039539	64.749	4.632148742675781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A116KD80	Chaperone protein DnaK OS=Streptococcus suis OX=1307 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039539	64.745	4.635673522949219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A123T9V0	Chaperone protein DnaK OS=Streptococcus suis OX=1307 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039539	64.715	4.635673522949219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0T7TB78	Chaperone protein DnaK OS=Streptococcus pneumoniae OX=1313 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039539	64.8	4.631721496582031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A072EVT8	Chaperone protein DnaK OS=Streptococcus equi subsp. ruminatorum CECT 5772 OX=1051981 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039409	64.789	4.648277282714844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2I1UMC4	Chaperone protein DnaK OS=Streptococcus oralis subsp. dentisani OX=1458253 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039539	64.767	4.652229309082031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0Z8I508	Chaperone protein DnaK OS=Streptococcus suis OX=1307 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039539	64.753	4.635673522949219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0D1ANA5	Chaperone protein DnaK OS=Streptococcus equi subsp. zooepidemicus Sz16 OX=1381085 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039409	64.846	4.635566711425781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1G6DGQ1	Chaperone protein DnaK OS=Streptococcus henryi OX=439219 GN=dnaK PE=2 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.039409	64.896	4.618583679199219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0T7TQZ5	Molecular chaperone DnaK OS=Streptococcus pneumoniae OX=1313 GN=dnaK PE=3 SV=1	Streptococcus gordonii str. Challis substr. CH1 (Subspecies) [467705]	0.046512	55.332	4.555778503417969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E1LA77	Malate/L-lactate dehydrogenase OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=HMPREF9684_1347 PE=3 SV=1	Veillonella (Genus) [29465]	0.07124	40.997	6.018455505371094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D6KQB6	Malate dehydrogenase OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_01153 PE=3 SV=1	Veillonella (Genus) [29465]	0.07124	41.057	5.907157897949219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E1L4A0	Malate/L-lactate dehydrogenase OS=Veillonella atypica ACS-049-V-Sch6 OX=866776 GN=HMPREF9321_0649 PE=3 SV=1	Veillonella (Genus) [29465]	0.07124	40.983	6.018455505371094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A239ZTD8	Ureidoglycolate dehydrogenase OS=Veillonella rodentium OX=248315 GN=allD PE=3 SV=1	Veillonella (Genus) [29465]	0.07124	41.011	6.018455505371094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A134C4D9	Malate/L-lactate dehydrogenase OS=Veillonella parvula OX=29466 GN=HMPREF1865_00490 PE=3 SV=1	Veillonella (Genus) [29465]	0.07124	41.0	5.903312683105469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D1YPY0	Malate/L-lactate dehydrogenase OS=Veillonella parvula ATCC 17745 OX=686660 GN=HMPREF1035_0802 PE=3 SV=1	Veillonella (Genus) [29465]	0.07124	41.058	5.798103332519531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	L1PY80	Malate/L-lactate dehydrogenase OS=Veillonella atypica KON OX=1128111 GN=HMPREF0870_00771 PE=3 SV=1	Veillonella (Genus) [29465]	0.07124	41.022	5.963127136230469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
