Level 1	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Unclassified	A0A0E8T6V3	L-lactate dehydrogenase OS=Streptococcus pneumoniae OX=1313 GN=ldhA_1 PE=3 SV=1	root (No rank) [1]	0.088415	35.261	5.157875061035156	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0T8U7G0	L-lactate dehydrogenase OS=Streptococcus pneumoniae OX=1313 GN=ldh PE=3 SV=1	root (No rank) [1]	0.090062	34.654	5.426078796386719	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1X1GP73	L-lactate dehydrogenase OS=Streptococcus oralis subsp. oralis OX=1891914 GN=ldh PE=3 SV=1	root (No rank) [1]	0.088415	35.277	5.149971008300781	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1S1CTS2	L-lactate dehydrogenase OS=Streptococcus sp. HMSC063B03 OX=1715107 GN=ldh PE=3 SV=1	root (No rank) [1]	0.088415	35.332	5.248130798339844	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CX51	L-lactate dehydrogenase OS=Streptococcus cristatus OX=45634 GN=ldh PE=3 SV=1	root (No rank) [1]	0.088415	35.32	5.015174865722656	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	J1NXG4	L-lactate dehydrogenase OS=Streptococcus pneumoniae 2070335 OX=914141 GN=AMCSP13_001449 PE=4 SV=1	root (No rank) [1]	0.133641	23.935	4.876853942871094	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A178KKT4	L-lactate dehydrogenase OS=Streptococcus sp. CCUG 49591 OX=1860161 GN=ldh PE=3 SV=1	root (No rank) [1]	0.088415	35.26	5.234886169433594	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	C4FSK4	UPF0365 protein VEIDISOL_01894 OS=Veillonella dispar ATCC 17748 OX=546273 GN=VEIDISOL_01894 PE=3 SV=1	root (No rank) [1]	0.040373	34.516	4.942436218261719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1G0PCF7	UPF0365 protein A2057_01040 OS=Ignavibacteria bacterium GWA2_35_9 OX=1798418 GN=A2057_01040 PE=3 SV=1	root (No rank) [1]	0.039514	35.441	8.582038879394531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A133S7I2	UPF0365 protein B7L28_01850 OS=Veillonella atypica OX=39777 GN=B7L28_01850 PE=3 SV=1	root (No rank) [1]	0.040373	34.488	4.950767517089844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A134C8T4	UPF0365 protein HMPREF1867_00231 OS=Veillonella dispar OX=39778 GN=HMPREF1867_00231 PE=3 SV=1	root (No rank) [1]	0.040373	34.502	4.942436218261719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A239YGK5	UPF0365 protein SAMEA44547418_00370 OS=Veillonella rodentium OX=248315 GN=SAMEA44547418_00370 PE=3 SV=1	root (No rank) [1]	0.040881	34.056	4.994346618652344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D6KR67	UPF0365 protein HMPREF0874_01470 OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_01470 PE=3 SV=1	root (No rank) [1]	0.040373	34.486	4.942436218261719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	K9DNV3	UPF0365 protein HMPREF9282_00857 OS=Veillonella seminalis ACS-216-V-Col6b OX=883156 GN=HMPREF9282_00857 PE=3 SV=1	root (No rank) [1]	0.038806	36.047	5.217262268066406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	W1WM03	Uncharacterized protein (Fragment) OS=Veillonella sp. DORA_A_3_16_22 OX=1403932 GN=Q620_VSAC00470G0001 PE=4 SV=1	root (No rank) [1]	0.049618	27.83	5.244285583496094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A072EIC9	Glutamate dehydrogenase OS=Streptococcus equi subsp. ruminatorum CECT 5772 OX=1051981 GN=CECT5772_07704 PE=3 SV=1	root (No rank) [1]	0.03118	48.497	5.985023498535156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081R7C4	Valine--tRNA ligase OS=Streptococcus oralis OX=1303 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.016988	101.023	5.049995422363281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0A6S749	Valine--tRNA ligase OS=Streptococcus uberis OX=1349 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.016968	101.107	4.982276916503906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0W7UZ16	Valine--tRNA ligase OS=Streptococcus equinus OX=1335 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.017007	101.021	4.921501159667969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A127TQM9	Valine--tRNA ligase OS=Streptococcus sp. A12 OX=1759399 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.016988	100.924	5.027137756347656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081Q6L1	Valine--tRNA ligase OS=Streptococcus mitis OX=28037 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.016988	100.958	5.050422668457031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A060RI95	Valine--tRNA ligase OS=Streptococcus gallolyticus OX=315405 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.016988	101.12	4.932716369628906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2D191	Valine--tRNA ligase OS=Streptococcus oralis subsp. oralis OX=1891914 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.016988	100.871	5.052558898925781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081PTP0	Valine--tRNA ligase OS=Streptococcus mitis OX=28037 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.016988	100.75	5.087486267089844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A024DED4	Valine--tRNA ligase OS=Streptococcus sp. VT 162 OX=1419814 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.016988	100.686	5.092933654785156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CLF5	Valine--tRNA ligase OS=Streptococcus gordonii OX=1302 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.017026	100.793	4.988471984863281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A075SPJ2	Valine--tRNA ligase OS=Streptococcus suis 6407 OX=1214179 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.016988	100.756	4.973838806152344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2I1UMK0	Valine--tRNA ligase OS=Streptococcus oralis subsp. dentisani OX=1458253 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.016988	100.838	5.070610046386719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081R073	Valine--tRNA ligase OS=Streptococcus mitis OX=28037 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.016988	100.738	5.047538757324219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2I1YEN6	Valine--tRNA ligase OS=Streptococcus macedonicus OX=59310 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.017007	101.083	4.930259704589844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081QVR9	Valine--tRNA ligase OS=Streptococcus mitis OX=28037 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.016892	101.312	5.027992248535156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1X1HP76	Valine--tRNA ligase OS=Streptococcus oralis subsp. oralis OX=1891914 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.016988	100.85	5.070610046386719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2DAW7	Valine--tRNA ligase OS=Streptococcus mitis OX=28037 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.016988	100.814	5.005668640136719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1Y4G8H9	Valine--tRNA ligase OS=Cloacibacillus sp. An23 OX=1965591 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.01693	100.795	5.551902770996094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A074IMQ3	Valine--tRNA ligase OS=Streptococcus salivarius OX=1304 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.017007	101.124	5.031517028808594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0U3EWH0	Valine--tRNA ligase OS=Streptococcus infantarius OX=102684 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.017007	101.015	4.969459533691406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081SD97	Valine--tRNA ligase OS=Streptococcus mitis OX=28037 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.016988	100.855	5.049995422363281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A064C101	Valine--tRNA ligase OS=Streptococcus pneumoniae OX=1313 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.016988	100.766	5.038459777832031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081QHY5	Valine--tRNA ligase OS=Streptococcus mitis OX=28037 GN=valS PE=3 SV=1	Streptococcus lutetiensis 033 (Subspecies) [1076934]	0.017007	100.608	5.005668640136719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A134C1I2	DNA-directed RNA polymerase subunit beta' OS=Veillonella dispar OX=39778 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.024286	156.157	5.705390930175781	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D6KQJ9	DNA-directed RNA polymerase subunit beta' OS=Veillonella sp. 6_1_27 OX=450749 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.024286	156.319	5.670783996582031	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A239ZQV0	DNA-directed RNA polymerase subunit beta' OS=Veillonella rodentium OX=248315 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.024286	156.315	5.552970886230469	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	W3Y416	DNA-directed RNA polymerase subunit beta' OS=Veillonella sp. AS16 OX=936589 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.024286	156.327	5.639808654785156	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A100YNM9	DNA-directed RNA polymerase subunit beta' OS=Veillonella parvula OX=29466 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.024286	156.306	5.670783996582031	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	C4FNB9	DNA-directed RNA polymerase subunit beta' OS=Veillonella dispar ATCC 17748 OX=546273 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.024443	155.207	5.804512023925781	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A134CC91	DNA-directed RNA polymerase subunit beta' OS=Veillonella sp. DNF00869 OX=1384081 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.024045	157.588	5.378868103027344	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E4LBM2	DNA-directed RNA polymerase subunit beta' OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.024286	156.015	5.711692810058594	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081QZJ3	Probable manganese-dependent inorganic pyrophosphatase OS=Streptococcus mitis OX=28037 GN=ppaC PE=3 SV=1	root (No rank) [1]	0.041801	33.286	4.542854309082031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A064C372	Probable manganese-dependent inorganic pyrophosphatase OS=Streptococcus pneumoniae OX=1313 GN=ppaC PE=3 SV=1	root (No rank) [1]	0.041801	33.486	4.570411682128906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0T8TL82	Probable manganese-dependent inorganic pyrophosphatase OS=Streptococcus pneumoniae OX=1313 GN=ppx1 PE=3 SV=1	root (No rank) [1]	0.041801	33.472	4.578849792480469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081PZN1	Probable manganese-dependent inorganic pyrophosphatase OS=Streptococcus mitis OX=28037 GN=ppaC PE=3 SV=1	root (No rank) [1]	0.041801	33.458	4.561866760253906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0T7K269	Probable manganese-dependent inorganic pyrophosphatase OS=Streptococcus pneumoniae OX=1313 GN=ppx1 PE=3 SV=1	root (No rank) [1]	0.041801	33.359	4.604057312011719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A060RHM6	Probable manganese-dependent inorganic pyrophosphatase OS=Streptococcus gallolyticus OX=315405 GN=ppaC PE=3 SV=1	root (No rank) [1]	0.041935	33.485	4.500984191894531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2DFT9	Probable manganese-dependent inorganic pyrophosphatase OS=Streptococcus mitis OX=28037 GN=ppaC PE=3 SV=1	root (No rank) [1]	0.041801	33.312	4.630867004394531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0E2P3Z7	Probable manganese-dependent inorganic pyrophosphatase OS=Streptococcus pseudopneumoniae 22725 OX=1415759 GN=ppaC PE=3 SV=1	root (No rank) [1]	0.041801	33.504	4.561866760253906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CBR3	Probable manganese-dependent inorganic pyrophosphatase OS=Streptococcus cristatus OX=45634 GN=ppaC PE=3 SV=1	root (No rank) [1]	0.041801	33.474	4.605125427246094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	I0S5D9	Probable manganese-dependent inorganic pyrophosphatase OS=Streptococcus mitis SK616 OX=1095735 GN=ppaC PE=3 SV=1	root (No rank) [1]	0.041801	33.369	4.668785095214844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081PW60	Probable manganese-dependent inorganic pyrophosphatase OS=Streptococcus mitis OX=28037 GN=ppaC PE=3 SV=1	root (No rank) [1]	0.041801	33.458	4.561866760253906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A068AXX4	Inorganic pyrophosphatase (Fragment) OS=Streptococcus sanguinis OX=1305 GN=ppaC PE=4 SV=1	root (No rank) [1]	0.070652	19.903	4.567848205566406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A068ATR1	Inorganic pyrophosphatase (Fragment) OS=Streptococcus parasanguinis OX=1318 GN=ppaC PE=4 SV=1	root (No rank) [1]	0.070652	19.682	4.632469177246094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A068AW27	Inorganic pyrophosphatase (Fragment) OS=Streptococcus sanguinis OX=1305 GN=ppaC PE=4 SV=1	root (No rank) [1]	0.070652	19.904	4.473533630371094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A068AXZ4	Inorganic pyrophosphatase (Fragment) OS=Streptococcus gordonii OX=1302 GN=ppaC PE=4 SV=1	root (No rank) [1]	0.070652	19.818	4.605659484863281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A068ATW0	Inorganic pyrophosphatase (Fragment) OS=Streptococcus parasanguinis OX=1318 GN=ppaC PE=4 SV=1	root (No rank) [1]	0.070652	19.7	4.632469177246094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F3U8X7	Probable manganese-dependent inorganic pyrophosphatase OS=Streptococcus sanguinis SK1056 OX=888820 GN=ppaC PE=3 SV=1	root (No rank) [1]	0.041801	33.492	4.469474792480469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A068AU07	Inorganic pyrophosphatase (Fragment) OS=Streptococcus cristatus OX=45634 GN=ppaC PE=4 SV=1	root (No rank) [1]	0.070652	19.767	4.647209167480469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A068AWB7	Inorganic pyrophosphatase (Fragment) OS=Streptococcus oralis OX=1303 GN=ppaC PE=4 SV=1	root (No rank) [1]	0.070652	19.778	4.707130432128906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A068ATZ7	Inorganic pyrophosphatase (Fragment) OS=Streptococcus sanguinis OX=1305 GN=ppaC PE=4 SV=1	root (No rank) [1]	0.070652	19.876	4.533348083496094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A068AXZ7	Inorganic pyrophosphatase (Fragment) OS=Streptococcus sanguinis OX=1305 GN=ppaC PE=4 SV=1	root (No rank) [1]	0.070652	19.961	4.520851135253906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A068ATY6	Inorganic pyrophosphatase (Fragment) OS=Streptococcus gordonii OX=1302 GN=ppaC PE=4 SV=1	root (No rank) [1]	0.070652	19.845	4.605659484863281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139MNS5	Probable manganese-dependent inorganic pyrophosphatase OS=Streptococcus sp. DD04 OX=1776578 GN=ppaC PE=3 SV=1	root (No rank) [1]	0.041801	33.516	4.491264343261719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A068ATQ7	Inorganic pyrophosphatase (Fragment) OS=Streptococcus sanguinis OX=1305 GN=ppaC PE=4 SV=1	root (No rank) [1]	0.070652	19.893	4.567848205566406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F0FBZ5	Probable manganese-dependent inorganic pyrophosphatase OS=Streptococcus sanguinis SK353 OX=888815 GN=ppaC PE=3 SV=1	root (No rank) [1]	0.041801	33.561	4.525016784667969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A068AW36	Inorganic pyrophosphatase (Fragment) OS=Streptococcus sanguinis OX=1305 GN=ppaC PE=4 SV=1	root (No rank) [1]	0.070652	19.931	4.567848205566406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F0I349	Probable manganese-dependent inorganic pyrophosphatase OS=Streptococcus sanguinis SK72 OX=888809 GN=ppaC PE=3 SV=1	root (No rank) [1]	0.041801	33.528	4.571800231933594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A068ATQ1	Inorganic pyrophosphatase (Fragment) OS=Streptococcus mitis OX=28037 GN=ppaC PE=4 SV=1	root (No rank) [1]	0.070652	19.804	4.693458557128906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F3UZ23	Probable manganese-dependent inorganic pyrophosphatase OS=Streptococcus sanguinis SK49 OX=888808 GN=ppaC PE=3 SV=1	root (No rank) [1]	0.041801	33.673	4.459434509277344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2DRB8	Probable manganese-dependent inorganic pyrophosphatase OS=Streptococcus mitis OX=28037 GN=ppaC PE=3 SV=1	root (No rank) [1]	0.041801	33.386	4.595405578613281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081QP73	Probable manganese-dependent inorganic pyrophosphatase OS=Streptococcus mitis OX=28037 GN=ppaC PE=3 SV=1	root (No rank) [1]	0.041801	33.43	4.577995300292969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F5MH43	Probable manganese-dependent inorganic pyrophosphatase OS=Streptococcus gordonii OX=1302 GN=ppaC PE=3 SV=1	root (No rank) [1]	0.041801	33.501	4.508033752441406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F0FT78	Probable manganese-dependent inorganic pyrophosphatase OS=Streptococcus sanguinis SK678 OX=888819 GN=ppaC PE=3 SV=1	root (No rank) [1]	0.041801	33.501	4.508033752441406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A068AW56	Inorganic pyrophosphatase (Fragment) OS=Streptococcus parasanguinis OX=1318 GN=ppaC PE=4 SV=1	root (No rank) [1]	0.070652	19.701	4.632469177246094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2I1Z7S7	Probable manganese-dependent inorganic pyrophosphatase OS=Streptococcus salivarius OX=1304 GN=ppaC PE=3 SV=1	root (No rank) [1]	0.041801	33.541	4.487205505371094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
