Level 1	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Unclassified	D6KPZ2	50S ribosomal protein L9 OS=Veillonella sp. 6_1_27 OX=450749 GN=rplI PE=3 SV=1	Veillonella (Genus) [29465]	0.087838	16.072	9.300880432128906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	T0U4E1	50S ribosomal protein L9 OS=Veillonella parvula HSIVP1 OX=1316254 GN=rplI PE=3 SV=1	Veillonella (Genus) [29465]	0.087838	16.058	9.300880432128906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2I1TR88	Bifunctional protein GlmU OS=Streptococcus parasanguinis OX=1318 GN=glmU PE=3 SV=1	root (No rank) [1]	0.039216	49.2	5.675056457519531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	C0SN27	60 kDa chaperonin (Fragment) OS=Streptococcus gordonii OX=1302 GN=groEL PE=3 SV=1	root (No rank) [1]	0.071429	26.804	4.650520324707031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139MIV6	60 kDa chaperonin OS=Streptococcus sp. DD04 OX=1776578 GN=groL PE=3 SV=1	root (No rank) [1]	0.033333	56.763	4.703712463378906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E8JWR2	60 kDa chaperonin OS=Streptococcus cristatus ATCC 51100 OX=889201 GN=groL PE=3 SV=1	root (No rank) [1]	0.033333	56.807	4.681709289550781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139N572	60 kDa chaperonin OS=Streptococcus cristatus OX=45634 GN=groL PE=3 SV=1	root (No rank) [1]	0.033333	56.835	4.681709289550781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A9QLG4	60 kDa chaperonin OS=Streptococcus sinensis OX=176090 GN=groL PE=3 SV=1	root (No rank) [1]	0.033333	56.719	4.726570129394531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0M4K272	60 kDa chaperonin OS=Streptococcus gordonii OX=1302 GN=groEL PE=3 SV=1	root (No rank) [1]	0.033333	56.825	4.639518737792969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F3HQ99	60 kDa chaperonin OS=Streptococcus gordonii OX=1302 GN=groEL PE=3 SV=1	root (No rank) [1]	0.033333	56.852	4.639518737792969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CKH9	60 kDa chaperonin OS=Streptococcus cristatus OX=45634 GN=groEL PE=3 SV=1	root (No rank) [1]	0.033333	56.849	4.665260314941406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CQ46	60 kDa chaperonin OS=Streptococcus gordonii OX=1302 GN=groEL PE=3 SV=1	root (No rank) [1]	0.033333	56.749	4.650520324707031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F0IP79	60 kDa chaperonin OS=Streptococcus sanguinis SK150 OX=888811 GN=groL PE=3 SV=1	root (No rank) [1]	0.033333	56.888	4.676582336425781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F3UPM6	60 kDa chaperonin OS=Streptococcus sanguinis SK355 OX=888816 GN=groL PE=3 SV=1	root (No rank) [1]	0.033333	56.86	4.676582336425781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A023WHP5	60 kDa chaperonin (Fragment) OS=Streptococcus sanguinis OX=1305 GN=groEL PE=3 SV=1	root (No rank) [1]	0.071429	26.914	4.705207824707031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	C0SN56	60 kDa chaperonin (Fragment) OS=Streptococcus sinensis OX=176090 GN=groEL PE=3 SV=1	root (No rank) [1]	0.071429	26.832	4.705207824707031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	C0SN26	60 kDa chaperonin (Fragment) OS=Streptococcus gordonii OX=1302 GN=groEL PE=3 SV=1	root (No rank) [1]	0.071429	26.845	4.660453796386719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F1A2X1	Pyruvate kinase OS=Streptococcus sp. HMSC061E03 OX=1739421 GN=HMPREF2917_05060 PE=3 SV=1	root (No rank) [1]	0.033932	54.81	5.072212219238281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081Q2U7	Pyruvate kinase OS=Streptococcus mitis OX=28037 GN=pyk PE=3 SV=1	root (No rank) [1]	0.033932	54.644	5.094963073730469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139NUH8	Pyruvate kinase OS=Streptococcus sp. DD11 OX=1777879 GN=STRDD11_02311 PE=3 SV=1	root (No rank) [1]	0.033932	54.758	5.021476745605469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A064C0M3	Pyruvate kinase OS=Streptococcus pneumoniae OX=1313 GN=pyk_1 PE=3 SV=1	root (No rank) [1]	0.033932	54.747	5.042411804199219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1E8UFY0	Pyruvate kinase OS=Streptococcus sp. HMSC071D03 OX=1739341 GN=HMPREF2837_07085 PE=3 SV=1	root (No rank) [1]	0.033932	54.789	5.157447814941406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F9PU60	Pyruvate kinase OS=Streptococcus infantis SK970 OX=1035189 GN=pyk PE=3 SV=1	root (No rank) [1]	0.033932	54.788	5.196754455566406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2D3A8	Pyruvate kinase OS=Streptococcus oralis subsp. oralis OX=1891914 GN=pykF PE=3 SV=1	root (No rank) [1]	0.033932	54.753	5.133415222167969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0U0L103	Pyruvate kinase OS=Streptococcus pneumoniae OX=1313 GN=pyk_1 PE=3 SV=1	root (No rank) [1]	0.072961	25.311	4.933677673339844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0T8XY38	Pyruvate kinase OS=Streptococcus pneumoniae OX=1313 GN=pyk_2 PE=3 SV=1	root (No rank) [1]	0.043038	42.934	4.874504089355469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	C4FRI9	Lysine--tRNA ligase OS=Veillonella dispar ATCC 17748 OX=546273 GN=lysS PE=3 SV=1	root (No rank) [1]	0.033531	58.048	4.959312438964844	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	J4RPC9	Lysine--tRNA ligase OS=Veillonella sp. ACP1 OX=936588 GN=lysS PE=3 SV=1	root (No rank) [1]	0.033797	57.678	4.910606384277344	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	L1PU31	Lysine--tRNA ligase OS=Veillonella atypica KON OX=1128111 GN=lysS PE=3 SV=1	root (No rank) [1]	0.033797	57.678	4.910606384277344	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A134BSG7	Lysine--tRNA ligase OS=Veillonella dispar OX=39778 GN=lysS PE=3 SV=1	root (No rank) [1]	0.033531	58.034	4.955467224121094	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E1L5N2	Lysine--tRNA ligase OS=Veillonella atypica ACS-049-V-Sch6 OX=866776 GN=lysS PE=3 SV=1	root (No rank) [1]	0.03373	57.866	4.868629455566406	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	C8NEA0	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex OS=Granulicatella adiacens ATCC 49175 OX=638301 GN=aceF PE=3 SV=1	Granulicatella (Genus) [117563]	0.026022	55.604	4.902702331542969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D0BJP1	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex OS=Granulicatella elegans ATCC 700633 OX=626369 GN=HMPREF0446_00176 PE=3 SV=1	Granulicatella (Genus) [117563]	0.026022	55.733	4.846199035644531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F0B4C1	Aldehyde-alcohol dehydrogenase OS=Streptococcus sp. HMSC057G03 OX=1715165 GN=HMPREF2686_03470 PE=3 SV=1	root (No rank) [1]	0.028313	97.057	6.114799499511719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F9NYX3	Aldehyde-alcohol dehydrogenase OS=Streptococcus mitis bv. 2 str. F0392 OX=768726 GN=adh PE=3 SV=1	root (No rank) [1]	0.028313	96.505	6.118003845214844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1E9GAA6	Aldehyde-alcohol dehydrogenase OS=Streptococcus sp. HMSC076C08 OX=1739270 GN=HMPREF2766_05070 PE=3 SV=1	root (No rank) [1]	0.028313	96.608	6.082756042480469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139NU70	Aldehyde-alcohol dehydrogenase OS=Streptococcus oralis OX=1303 GN=SORDD14_01821 PE=3 SV=1	root (No rank) [1]	0.028313	96.493	6.055198669433594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1X1GUV1	Aldehyde-alcohol dehydrogenase OS=Streptococcus oralis subsp. oralis OX=1891914 GN=B7712_00185 PE=3 SV=1	root (No rank) [1]	0.028313	96.459	5.967506408691406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E9FJJ6	Aldehyde-alcohol dehydrogenase OS=Streptococcus sp. C300 OX=563036 GN=adh PE=3 SV=1	root (No rank) [1]	0.028313	96.557	6.143852233886719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139Q2V3	Aldehyde-alcohol dehydrogenase OS=Streptococcus oralis OX=1303 GN=SORDD30_01869 PE=3 SV=1	root (No rank) [1]	0.028313	96.401	6.023155212402344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CRM1	Aldehyde-alcohol dehydrogenase OS=Streptococcus cristatus OX=45634 GN=adhE PE=3 SV=1	root (No rank) [1]	0.028281	96.818	5.885047912597656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1E9XZN4	Aldehyde-alcohol dehydrogenase OS=Streptococcus sp. HMSC034B05 OX=1715022 GN=HMPREF2542_02875 PE=3 SV=1	root (No rank) [1]	0.028313	96.679	6.229942321777344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1X1J531	Aldehyde-alcohol dehydrogenase OS=Streptococcus oralis subsp. dentisani OX=1458253 GN=B7709_00530 PE=3 SV=1	root (No rank) [1]	0.028313	96.416	5.993675231933594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1S1H0A9	Aldehyde-alcohol dehydrogenase OS=Streptococcus sp. HMSC34B10 OX=1608856 GN=HMPREF3237_01845 PE=3 SV=1	root (No rank) [1]	0.028313	96.631	6.887580871582031	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081R0P5	Aldehyde-alcohol dehydrogenase OS=Streptococcus mitis OX=28037 GN=SK578_0148 PE=3 SV=1	root (No rank) [1]	0.028313	97.113	6.112983703613281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0T8TKK7	Aldehyde-alcohol dehydrogenase OS=Streptococcus pneumoniae OX=1313 GN=adhE PE=3 SV=1	root (No rank) [1]	0.028313	96.544	5.996238708496094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081PUS4	Aldehyde-alcohol dehydrogenase OS=Streptococcus mitis OX=28037 GN=SK1126_0155 PE=3 SV=1	root (No rank) [1]	0.028313	97.084	6.056053161621094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A120MHC4	Aldehyde-alcohol dehydrogenase OS=Streptococcus mitis OX=28037 GN=AXK38_01325 PE=3 SV=1	root (No rank) [1]	0.028313	96.678	5.997947692871094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139MHH2	Aldehyde-alcohol dehydrogenase OS=Streptococcus sp. DD04 OX=1776578 GN=STRDD04_01866 PE=3 SV=1	root (No rank) [1]	0.028313	96.453	6.087989807128906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139QWB5	Aldehyde-alcohol dehydrogenase OS=Streptococcus oralis OX=1303 GN=SORDD25_01685 PE=3 SV=1	root (No rank) [1]	0.028313	96.4	6.081367492675781	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0M5KH83	Aldehyde-alcohol dehydrogenase OS=Streptococcus mitis OX=28037 GN=RN80_01025 PE=3 SV=1	root (No rank) [1]	0.028313	97.086	6.056053161621094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139MWZ8	Aldehyde-alcohol dehydrogenase OS=Streptococcus cristatus OX=45634 GN=SCRDD08_02071 PE=3 SV=1	root (No rank) [1]	0.028281	96.847	5.998588562011719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1X1FN60	Aldehyde-alcohol dehydrogenase OS=Streptococcus oralis subsp. tigurinus OX=1077464 GN=B7731_00290 PE=3 SV=1	root (No rank) [1]	0.028313	96.385	6.329063415527344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139M5R5	Aldehyde-alcohol dehydrogenase OS=Streptococcus oralis OX=1303 GN=SORDD05_01865 PE=3 SV=1	root (No rank) [1]	0.028313	96.388	5.912284851074219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A127TUA7	Aldehyde-alcohol dehydrogenase OS=Streptococcus sp. A12 OX=1759399 GN=ATM98_07295 PE=3 SV=1	root (No rank) [1]	0.028313	97.165	6.175148010253906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A081Q6E8	Aldehyde-alcohol dehydrogenase OS=Streptococcus mitis OX=28037 GN=SK629_0254 PE=3 SV=1	root (No rank) [1]	0.028313	96.554	5.884300231933594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CG97	Aldehyde-alcohol dehydrogenase OS=Streptococcus gordonii OX=1302 GN=adhE PE=3 SV=1	root (No rank) [1]	0.028313	97.13	6.112770080566406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CY54	Aldehyde-alcohol dehydrogenase OS=Streptococcus oralis subsp. oralis OX=1891914 GN=adhE PE=3 SV=1	root (No rank) [1]	0.028313	96.519	6.051673889160156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F3H792	Aldehyde-alcohol dehydrogenase OS=Streptococcus parasanguinis OX=1318 GN=adhE PE=3 SV=1	root (No rank) [1]	0.028313	97.14	6.115333557128906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F1EK01	Aldehyde-alcohol dehydrogenase OS=Streptococcus sp. HMSC062H02 OX=1739389 GN=HMPREF2885_09555 PE=3 SV=1	root (No rank) [1]	0.028313	96.666	6.024650573730469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1X1I633	Aldehyde-alcohol dehydrogenase OS=Streptococcus oralis subsp. oralis OX=1891914 GN=B7715_00090 PE=3 SV=1	root (No rank) [1]	0.028345	96.539	6.279075622558594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0T8BWN3	Aldehyde-alcohol dehydrogenase OS=Streptococcus pneumoniae OX=1313 GN=adhE PE=3 SV=1	root (No rank) [1]	0.028313	97.082	6.237419128417969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139RH08	Aldehyde-alcohol dehydrogenase OS=Streptococcus oralis OX=1303 GN=SORDD17_01558 PE=3 SV=1	root (No rank) [1]	0.028313	96.409	5.938346862792969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139N350	Alcohol dehydrogenase / Acetaldehyde dehydrogenase OS=Streptococcus gordonii OX=1302 GN=SGODD07_01538 PE=4 SV=1	root (No rank) [1]	0.081699	33.006	5.617591857910156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2DH72	Aldehyde-alcohol dehydrogenase OS=Streptococcus mitis OX=28037 GN=adhE PE=3 SV=1	root (No rank) [1]	0.028313	97.116	6.056053161621094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F3HUS0	Aldehyde-alcohol dehydrogenase OS=Streptococcus gordonii OX=1302 GN=adhE PE=3 SV=1	root (No rank) [1]	0.028313	97.191	6.055091857910156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F5MKM6	Aldehyde-alcohol dehydrogenase OS=Streptococcus gordonii OX=1302 GN=RN86_02435 PE=3 SV=1	root (No rank) [1]	0.028313	97.105	6.080619812011719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A139PAI5	Alcohol dehydrogenase / Acetaldehyde dehydrogenase OS=Streptococcus oralis OX=1303 GN=SORDD16_01618 PE=4 SV=1	root (No rank) [1]	0.080128	33.241	5.640769958496094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0C1K4L4	Aldehyde-alcohol dehydrogenase OS=Streptococcus constellatus OX=76860 GN=RN79_07045 PE=3 SV=1	root (No rank) [1]	0.028313	96.723	6.389305114746094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0A0DJM4	Aldehyde-alcohol dehydrogenase OS=Streptococcus sinensis OX=176090 GN=SSIN_1058 PE=3 SV=1	root (No rank) [1]	0.028313	96.447	6.089805603027344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A095ZDC6	Aldehyde-alcohol dehydrogenase OS=Peptoniphilus lacrimalis DNF00528 OX=1401070 GN=HMPREF2134_09170 PE=3 SV=1	root (No rank) [1]	0.028313	96.94	5.999229431152344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D0RUA7	Uncharacterized protein OS=Streptococcus sp. 2_1_36FAA OX=469609 GN=HMPREF0847_00939 PE=4 SV=1	root (No rank) [1]	0.15625	10.847	5.659355163574219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F2CHR3	Cupin OS=Streptococcus gordonii OX=1302 GN=AWH02_06040 PE=4 SV=1	root (No rank) [1]	0.15625	10.848	5.441032409667969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0F3HNB1	Cupin OS=Streptococcus gordonii OX=1302 GN=A6J85_10360 PE=4 SV=1	root (No rank) [1]	0.15625	10.849	5.242042541503906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E4LBY1	Succinate CoA transferase OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=HMPREF9199_1293 PE=4 SV=1	Veillonella (Genus) [29465]	0.033932	54.54	5.401298522949219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D6KIN3	Succinyl-CoA:coenzyme A transferase OS=Veillonella sp. 3_1_44 OX=457416 GN=HMPREF0873_00632 PE=4 SV=1	Veillonella (Genus) [29465]	0.033932	54.574	5.546989440917969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D6KNT8	Succinyl-CoA:coenzyme A transferase OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_00621 PE=4 SV=1	Veillonella (Genus) [29465]	0.033932	54.558	5.546989440917969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	W1UUP1	Succinate CoA transferase OS=Veillonella dispar DORA_11 OX=1403949 GN=Q619_VDC00600G0166 PE=4 SV=1	Veillonella (Genus) [29465]	0.033932	54.505	5.463249206542969	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F5L2N8	Succinate CoA transferase OS=Veillonella parvula ACS-068-V-Sch12 OX=768727 GN=HMPREF9323_0189 PE=4 SV=1	Veillonella (Genus) [29465]	0.033932	54.338	5.633506774902344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A134C6Z2	Succinate CoA transferase OS=Veillonella dispar OX=39778 GN=HMPREF1867_00463 PE=4 SV=1	Veillonella (Genus) [29465]	0.033399	55.197	5.730278015136719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A133S1L8	Succinate CoA transferase OS=Veillonella atypica OX=39777 GN=HMPREF3233_01729 PE=4 SV=1	Veillonella (Genus) [29465]	0.034	54.443	5.510673522949219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E1L6Q7	Succinate CoA transferase OS=Veillonella atypica ACS-049-V-Sch6 OX=866776 GN=HMPREF9321_1481 PE=4 SV=1	Veillonella (Genus) [29465]	0.034	54.429	5.510673522949219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E1LBW2	Succinate CoA transferase OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=HMPREF9684_0448 PE=4 SV=1	Veillonella (Genus) [29465]	0.034	54.458	5.510673522949219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1V0XCQ4	Acetyl-CoA hydrolase OS=Veillonella atypica OX=39777 GN=B7L28_06290 PE=4 SV=1	Veillonella (Genus) [29465]	0.034	54.458	5.510673522949219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
