#peptides,GO term,Name,
3,GO:0006007,glucose catabolic process,
3,GO:0030420,establishment of competence for transformation,
3,GO:0051304,chromosome separation,
3,GO:0006089,lactate metabolic process,
3,GO:0016055,Wnt signaling pathway,
3,GO:0071766,Actinobacterium-type cell wall biogenesis,
3,GO:0006369,termination of RNA polymerase II transcription,
3,GO:0032980,keratinocyte activation,
3,GO:0043616,keratinocyte proliferation,
3,GO:0003334,keratinocyte development,
3,GO:0051546,keratinocyte migration,
3,GO:0015948,methanogenesis,
3,GO:0006749,glutathione metabolic process,
3,GO:0034227,tRNA thio-modification,
3,GO:0006081,cellular aldehyde metabolic process,
3,GO:0031388,organic acid phosphorylation,
3,GO:0015684,ferrous iron transport,
3,GO:0120029,proton export across plasma membrane,
3,GO:0042325,regulation of phosphorylation,
3,GO:0045216,cell-cell junction organization,
3,GO:0006113,fermentation,
3,GO:0016339,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules,
3,GO:0000002,mitochondrial genome maintenance,
3,GO:0045040,protein import into mitochondrial outer membrane,
3,GO:0039564,suppression by virus of host STAT2 activity,
3,GO:0075732,viral penetration into host nucleus,
3,GO:0033674,positive regulation of kinase activity,
3,GO:0016573,histone acetylation,
3,GO:0048280,vesicle fusion with Golgi apparatus,
3,GO:0015979,photosynthesis,
3,GO:0048193,Golgi vesicle transport,
3,GO:0043087,regulation of GTPase activity,
3,GO:0019551,glutamate catabolic process to 2-oxoglutarate,
3,GO:0009791,post-embryonic development,
3,GO:0002063,chondrocyte development,
3,GO:0030204,chondroitin sulfate metabolic process,
3,GO:0042733,embryonic digit morphogenesis,
3,GO:0001958,endochondral ossification,
3,GO:0061028,establishment of endothelial barrier,
3,GO:0070830,bicellular tight junction assembly,
3,GO:0006172,ADP biosynthetic process,
3,GO:0090090,negative regulation of canonical Wnt signaling pathway,
3,GO:0046033,AMP metabolic process,
3,GO:0043953,protein transport by the Tat complex,
3,GO:0046856,phosphatidylinositol dephosphorylation,
3,GO:0033088,negative regulation of immature T cell proliferation in thymus,
3,GO:0005985,sucrose metabolic process,
3,GO:0009826,unidimensional cell growth,
3,GO:0009926,auxin polar transport,
3,GO:0070407,oxidation-dependent protein catabolic process,
3,GO:0090296,regulation of mitochondrial DNA replication,
3,GO:0048281,inflorescence morphogenesis,
3,GO:0009640,photomorphogenesis,
3,GO:0009620,response to fungus,
3,GO:0010311,lateral root formation,
3,GO:0006213,pyrimidine nucleoside metabolic process,
3,GO:0007094,mitotic spindle assembly checkpoint,
3,GO:0006366,transcription by RNA polymerase II,
3,GO:0007266,Rho protein signal transduction,
3,GO:0034765,regulation of ion transmembrane transport,
3,GO:2000114,regulation of establishment of cell polarity,
3,GO:0001731,formation of translation preinitiation complex,
3,GO:0006446,regulation of translational initiation,
3,GO:0042073,intraciliary transport,
3,GO:0019253,reductive pentose-phosphate cycle,
3,GO:0000184,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",
3,GO:0019700,organic phosphonate catabolic process,
3,GO:0006729,tetrahydrobiopterin biosynthetic process,
3,GO:0006696,ergosterol biosynthetic process,
3,GO:0006904,vesicle docking involved in exocytosis,
3,GO:0019087,transformation of host cell by virus,
3,GO:0071704,organic substance metabolic process,
3,GO:0019569,L-arabinose catabolic process to xylulose 5-phosphate,
3,GO:0031532,actin cytoskeleton reorganization,
3,GO:0032543,mitochondrial translation,
3,GO:0006302,double-strand break repair,
3,GO:0009257,10-formyltetrahydrofolate biosynthetic process,
3,GO:0009904,chloroplast accumulation movement,
3,GO:0007016,cytoskeletal anchoring at plasma membrane,
3,GO:0000746,conjugation,
3,GO:0006591,ornithine metabolic process,
3,GO:0000272,polysaccharide catabolic process,
3,GO:0019385,"methanogenesis, from acetate",
3,GO:0039503,suppression by virus of host innate immune response,
3,GO:0090527,actin filament reorganization,
3,GO:0030683,evasion or tolerance by virus of host immune response,
3,GO:1903911,positive regulation of receptor clustering,
3,GO:1903905,positive regulation of establishment of T cell polarity,
3,GO:1903908,positive regulation of plasma membrane raft polarization,
3,GO:0006458,'de novo' protein folding,
3,GO:0009992,cellular water homeostasis,
2,GO:0052547,regulation of peptidase activity,
2,GO:0015920,lipopolysaccharide transport,
2,GO:0010033,response to organic substance,
2,GO:0051603,proteolysis involved in cellular protein catabolic process,
2,GO:0009163,nucleoside biosynthetic process,
2,GO:0070929,trans-translation,
2,GO:0016117,carotenoid biosynthetic process,
2,GO:0042158,lipoprotein biosynthetic process,
2,GO:0097428,protein maturation by iron-sulfur cluster transfer,
2,GO:0002100,tRNA wobble adenosine to inosine editing,
2,GO:0046653,tetrahydrofolate metabolic process,
2,GO:0006555,methionine metabolic process,
2,GO:0019290,siderophore biosynthetic process,
2,GO:0032324,molybdopterin cofactor biosynthetic process,
2,GO:0018339,peptidyl-L-beta-methylthioaspartic acid biosynthetic process from peptidyl-aspartic acid,
2,GO:0019301,rhamnose catabolic process,
2,GO:0019805,quinolinate biosynthetic process,
2,GO:0006569,tryptophan catabolic process,
2,GO:0043420,anthranilate metabolic process,
2,GO:0034354,'de novo' NAD biosynthetic process from tryptophan,
2,GO:0006936,muscle contraction,
2,GO:0061817,endoplasmic reticulum-plasma membrane tethering,
2,GO:0032012,regulation of ARF protein signal transduction,
2,GO:0009437,carnitine metabolic process,
2,GO:0016032,viral process,
2,GO:0006954,inflammatory response,
2,GO:0006038,cell wall chitin biosynthetic process,
2,GO:0030253,protein secretion by the type I secretion system,
2,GO:0006955,immune response,
2,GO:0019299,rhamnose metabolic process,
2,GO:0019439,aromatic compound catabolic process,
2,GO:0019069,viral capsid assembly,
2,GO:0019252,starch biosynthetic process,
2,GO:0000245,spliceosomal complex assembly,
2,GO:0060070,canonical Wnt signaling pathway,
2,GO:0090179,planar cell polarity pathway involved in neural tube closure,
2,GO:0001407,glycerophosphodiester transmembrane transport,
2,GO:0046417,chorismate metabolic process,
2,GO:0000096,sulfur amino acid metabolic process,
2,GO:0060134,prepulse inhibition,
2,GO:0035176,social behavior,
2,GO:1903827,regulation of cellular protein localization,
2,GO:0032091,negative regulation of protein binding,
2,GO:0006469,negative regulation of protein kinase activity,
2,GO:0034504,protein localization to nucleus,
2,GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,
2,GO:0048813,dendrite morphogenesis,
2,GO:0031122,cytoplasmic microtubule organization,
2,GO:0071340,skeletal muscle acetylcholine-gated channel clustering,
2,GO:0035372,protein localization to microtubule,
2,GO:0090103,cochlea morphogenesis,
2,GO:0007269,neurotransmitter secretion,
2,GO:0001934,positive regulation of protein phosphorylation,
2,GO:0022007,convergent extension involved in neural plate elongation,
2,GO:0048668,collateral sprouting,
2,GO:0048675,axon extension,
2,GO:0007411,axon guidance,
2,GO:0090263,positive regulation of canonical Wnt signaling pathway,
2,GO:0009877,nodulation,
2,GO:0010629,negative regulation of gene expression,
2,GO:1902904,negative regulation of supramolecular fiber organization,
2,GO:0006488,dolichol-linked oligosaccharide biosynthetic process,
2,GO:0048268,clathrin coat assembly,
2,GO:0009244,lipopolysaccharide core region biosynthetic process,
2,GO:0006523,alanine biosynthetic process,
2,GO:0034194,D-galactonate catabolic process,
2,GO:0046513,ceramide biosynthetic process,
2,GO:0006788,heme oxidation,
2,GO:0015871,choline transport,
2,GO:0017001,antibiotic catabolic process,
2,GO:0010976,positive regulation of neuron projection development,
2,GO:0007051,spindle organization,
2,GO:0006032,chitin catabolic process,
2,GO:0006557,S-adenosylmethioninamine biosynthetic process,
2,GO:0006869,lipid transport,
2,GO:1905373,ceramide phosphoethanolamine biosynthetic process,
2,GO:2000303,regulation of ceramide biosynthetic process,
2,GO:0032065,cortical protein anchoring,
2,GO:0051609,inhibition of neurotransmitter uptake,
2,GO:0007076,mitotic chromosome condensation,
2,GO:0009584,detection of visible light,
2,GO:0005976,polysaccharide metabolic process,
2,GO:0007020,microtubule nucleation,
2,GO:0006626,protein targeting to mitochondrion,
2,GO:0007588,excretion,
2,GO:0006064,glucuronate catabolic process,
2,GO:0035435,phosphate ion transmembrane transport,
2,GO:0006452,translational frameshifting,
2,GO:0042149,cellular response to glucose starvation,
2,GO:0051083,'de novo' cotranslational protein folding,
2,GO:0000054,ribosomal subunit export from nucleus,
2,GO:0034314,Arp2/3 complex-mediated actin nucleation,
2,GO:0007218,neuropeptide signaling pathway,
2,GO:0048544,recognition of pollen,
2,GO:0000915,actomyosin contractile ring assembly,
2,GO:0072383,plus-end-directed vesicle transport along microtubule,
2,GO:0006941,striated muscle contraction,
2,GO:0007010,cytoskeleton organization,
2,GO:0009450,gamma-aminobutyric acid catabolic process,
2,GO:0036070,light-independent bacteriochlorophyll biosynthetic process,
2,GO:0043248,proteasome assembly,
2,GO:0006368,transcription elongation from RNA polymerase II promoter,
2,GO:0019417,sulfur oxidation,
2,GO:0006880,intracellular sequestering of iron ion,
2,GO:0006623,protein targeting to vacuole,
2,GO:0042147,"retrograde transport, endosome to Golgi",
2,GO:0006896,Golgi to vacuole transport,
2,GO:0045947,negative regulation of translational initiation,
2,GO:0045227,capsule polysaccharide biosynthetic process,
2,GO:0006812,cation transport,
2,GO:0019386,"methanogenesis, from carbon dioxide",
2,GO:0007219,Notch signaling pathway,
2,GO:0045948,positive regulation of translational initiation,
2,GO:0042176,regulation of protein catabolic process,
2,GO:0009411,response to UV,
2,GO:0045730,respiratory burst,
2,GO:0006110,regulation of glycolytic process,
2,GO:0060211,regulation of nuclear-transcribed mRNA poly(A) tail shortening,
2,GO:0010606,positive regulation of cytoplasmic mRNA processing body assembly,
2,GO:0032511,late endosome to vacuole transport via multivesicular body sorting pathway,
2,GO:0000196,MAPK cascade involved in cell wall organization or biogenesis,
2,GO:0018105,peptidyl-serine phosphorylation,
2,GO:0071902,positive regulation of protein serine/threonine kinase activity,
2,GO:0097510,"base-excision repair, AP site formation via deaminated base removal",
2,GO:0006857,oligopeptide transport,
2,GO:0033212,iron assimilation,
2,GO:0006487,protein N-linked glycosylation,
1,GO:0043937,regulation of sporulation,
1,GO:0019646,aerobic electron transport chain,
1,GO:0006233,dTDP biosynthetic process,
1,GO:0098609,cell-cell adhesion,
1,GO:0010124,phenylacetate catabolic process,
1,GO:0033567,"DNA replication, Okazaki fragment processing",
1,GO:0006013,mannose metabolic process,
1,GO:0019634,organic phosphonate metabolic process,
1,GO:0006474,N-terminal protein amino acid acetylation,
1,GO:0006367,transcription initiation from RNA polymerase II promoter,
1,GO:0099001,"viral genome ejection through host cell envelope, long flexible tail mechanism",
1,GO:0098003,viral tail assembly,
1,GO:0071415,cellular response to purine-containing compound,
1,GO:0071230,cellular response to amino acid stimulus,
1,GO:0045809,positive regulation of establishment of competence for transformation,
1,GO:0009290,DNA import into cell involved in transformation,
1,GO:0071320,cellular response to cAMP,
1,GO:0006203,dGTP catabolic process,
1,GO:0036104,Kdo2-lipid A biosynthetic process,
1,GO:0019835,cytolysis,
1,GO:0042742,defense response to bacterium,
1,GO:0055070,copper ion homeostasis,
1,GO:0019242,methylglyoxal biosynthetic process,
1,GO:0032923,organic phosphonate biosynthetic process,
1,GO:0006282,regulation of DNA repair,
1,GO:0051391,tRNA acetylation,
1,GO:0002101,tRNA wobble cytosine modification,
1,GO:0019333,denitrification pathway,
1,GO:0019350,teichoic acid biosynthetic process,
1,GO:0006797,polyphosphate metabolic process,
1,GO:0015675,nickel cation transport,
1,GO:0042732,D-xylose metabolic process,
1,GO:0010468,regulation of gene expression,
1,GO:0046113,nucleobase catabolic process,
1,GO:0006091,generation of precursor metabolites and energy,
1,GO:0019284,L-methionine salvage from S-adenosylmethionine,
1,GO:0019388,galactose catabolic process,
1,GO:0019491,ectoine biosynthetic process,
1,GO:0010501,RNA secondary structure unwinding,
1,GO:1904064,positive regulation of cation transmembrane transport,
1,GO:0032414,positive regulation of ion transmembrane transporter activity,
1,GO:0015879,carnitine transport,
1,GO:0019632,shikimate metabolic process,
1,GO:0031087,deadenylation-independent decapping of nuclear-transcribed mRNA,
1,GO:0043631,RNA polyadenylation,
1,GO:0031123,RNA 3'-end processing,
1,GO:0009255,Entner-Doudoroff pathway through 6-phosphogluconate,
1,GO:0071268,homocysteine biosynthetic process,
1,GO:0080009,mRNA methylation,
1,GO:0019427,acetyl-CoA biosynthetic process from acetate,
1,GO:0000381,"regulation of alternative mRNA splicing, via spliceosome",
1,GO:0009294,DNA mediated transformation,
1,GO:0008218,bioluminescence,
1,GO:0050709,negative regulation of protein secretion,
1,GO:0019285,glycine betaine biosynthetic process from choline,
1,GO:0032197,"transposition, RNA-mediated",
1,GO:2000134,negative regulation of G1/S transition of mitotic cell cycle,
1,GO:0035066,positive regulation of histone acetylation,
1,GO:0006543,glutamine catabolic process,
1,GO:0006323,DNA packaging,
1,GO:0030416,methylamine metabolic process,
1,GO:0006337,nucleosome disassembly,
1,GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,
1,GO:0039702,viral budding via host ESCRT complex,
1,GO:0042398,cellular modified amino acid biosynthetic process,
1,GO:0007623,circadian rhythm,
1,GO:0019882,antigen processing and presentation,
1,GO:0019419,sulfate reduction,
1,GO:0080156,mitochondrial mRNA modification,
1,GO:1900865,chloroplast RNA modification,
1,GO:1905515,non-motile cilium assembly,
1,GO:0044255,cellular lipid metabolic process,
1,GO:1902969,mitotic DNA replication,
1,GO:0006279,premeiotic DNA replication,
1,GO:0032212,positive regulation of telomere maintenance via telomerase,
1,GO:0006378,mRNA polyadenylation,
1,GO:0006379,mRNA cleavage,
1,GO:0042372,phylloquinone biosynthetic process,
1,GO:0005982,starch metabolic process,
1,GO:0007568,aging,
1,GO:0044070,regulation of anion transport,
1,GO:0090314,positive regulation of protein targeting to membrane,
1,GO:0032790,ribosome disassembly,
1,GO:0043213,bacteriocin transport,
1,GO:0006893,Golgi to plasma membrane transport,
1,GO:0044065,regulation of respiratory system process,
1,GO:0070129,regulation of mitochondrial translation,
1,GO:0005986,sucrose biosynthetic process,
1,GO:0030979,alpha-glucan biosynthetic process,
1,GO:0048034,heme O biosynthetic process,
1,GO:0030245,cellulose catabolic process,
1,GO:0070192,chromosome organization involved in meiotic cell cycle,
1,GO:0000244,spliceosomal tri-snRNP complex assembly,
1,GO:0016558,protein import into peroxisome matrix,
1,GO:0031069,hair follicle morphogenesis,
1,GO:0034605,cellular response to heat,
1,GO:0030334,regulation of cell migration,
1,GO:0045995,regulation of embryonic development,
1,GO:0030155,regulation of cell adhesion,
1,GO:0000256,allantoin catabolic process,
1,GO:0009108,coenzyme biosynthetic process,
1,GO:0006654,phosphatidic acid biosynthetic process,
1,GO:0048017,inositol lipid-mediated signaling,
1,GO:0071930,negative regulation of transcription involved in G1/S transition of mitotic cell cycle,
1,GO:0032956,regulation of actin cytoskeleton organization,
1,GO:0035278,miRNA mediated inhibition of translation,
1,GO:0005990,lactose catabolic process,
1,GO:0009636,response to toxic substance,
1,GO:0019243,methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione,
1,GO:0009298,GDP-mannose biosynthetic process,
1,GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen",
1,GO:0006122,"mitochondrial electron transport, ubiquinol to cytochrome c",
1,GO:0051726,regulation of cell cycle,
1,GO:0039526,modulation by virus of host apoptotic process,
1,GO:0039649,modulation by virus of host ubiquitin-protein ligase activity,
1,GO:0043328,protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,
1,GO:0051382,kinetochore assembly,
1,GO:0042633,hair cycle,
1,GO:0015813,L-glutamate transmembrane transport,
1,GO:0015810,aspartate transmembrane transport,
1,GO:0031338,regulation of vesicle fusion,
1,GO:0090630,activation of GTPase activity,
1,GO:0016043,cellular component organization,
1,GO:0009094,L-phenylalanine biosynthetic process,
1,GO:0042883,cysteine transport,
1,GO:0042619,poly-hydroxybutyrate biosynthetic process,
1,GO:0000012,single strand break repair,
1,GO:1903546,protein localization to photoreceptor outer segment,
1,GO:0035845,photoreceptor cell outer segment organization,
1,GO:0097173,N-acetylmuramic acid catabolic process,
1,GO:0019441,tryptophan catabolic process to kynurenine,
1,GO:0002939,tRNA N1-guanine methylation,
1,GO:0070901,mitochondrial tRNA methylation,
1,GO:0042255,ribosome assembly,
1,GO:0030030,cell projection organization,
1,GO:1902855,regulation of non-motile cilium assembly,
1,GO:0043280,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,
1,GO:0000947,amino acid catabolic process to alcohol via Ehrlich pathway,
1,GO:0006116,NADH oxidation,
1,GO:0052837,thiazole biosynthetic process,
1,GO:0019941,modification-dependent protein catabolic process,
1,GO:0010498,proteasomal protein catabolic process,
1,GO:0006069,ethanol oxidation,
1,GO:0019317,fucose catabolic process,
1,GO:0045329,carnitine biosynthetic process,
1,GO:0006080,substituted mannan metabolic process,
1,GO:0001680,tRNA 3'-terminal CCA addition,
1,GO:0030321,transepithelial chloride transport,
1,GO:0051924,regulation of calcium ion transport,
1,GO:0050908,detection of light stimulus involved in visual perception,
1,GO:0032780,negative regulation of ATPase activity,
1,GO:0000226,microtubule cytoskeleton organization,
1,GO:0000910,cytokinesis,
1,GO:0019543,propionate catabolic process,
1,GO:0019594,mannitol metabolic process,
1,GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",
1,GO:0030336,negative regulation of cell migration,
1,GO:0007162,negative regulation of cell adhesion,
1,GO:0034260,negative regulation of GTPase activity,
1,GO:0060326,cell chemotaxis,
1,GO:0001938,positive regulation of endothelial cell proliferation,
1,GO:0050918,positive chemotaxis,
1,GO:0019985,translesion synthesis,
1,GO:0009847,spore germination,
1,GO:0019685,"photosynthesis, dark reaction",
1,GO:0046125,pyrimidine deoxyribonucleoside metabolic process,
1,GO:0039664,lysis of host organelle involved in viral entry into host cell,
1,GO:0009853,photorespiration,
1,GO:0070681,glutaminyl-tRNAGln biosynthesis via transamidation,
1,GO:0039663,membrane fusion involved in viral entry into host cell,
1,GO:0070490,protein pupylation,
1,GO:0048814,regulation of dendrite morphogenesis,
1,GO:0033499,galactose catabolic process via UDP-galactose,
1,GO:0009311,oligosaccharide metabolic process,
1,GO:0018279,protein N-linked glycosylation via asparagine,
1,GO:0030335,positive regulation of cell migration,
1,GO:0001952,regulation of cell-matrix adhesion,
1,GO:0030476,ascospore wall assembly,
1,GO:0015995,chlorophyll biosynthetic process,
1,GO:0051479,mannosylglycerate biosynthetic process,
1,GO:0009611,response to wounding,
1,GO:0031554,"regulation of DNA-templated transcription, termination",
1,GO:0046688,response to copper ion,
1,GO:0015996,chlorophyll catabolic process,
1,GO:0010304,PSII associated light-harvesting complex II catabolic process,
1,GO:0051056,regulation of small GTPase mediated signal transduction,
1,GO:0018189,pyrroloquinoline quinone biosynthetic process,
1,GO:0048236,plant-type sporogenesis,
1,GO:0009556,microsporogenesis,
1,GO:0009554,megasporogenesis,
1,GO:0098869,cellular oxidant detoxification,
1,GO:0000305,response to oxygen radical,
1,GO:0043461,proton-transporting ATP synthase complex assembly,
1,GO:0003356,regulation of cilium beat frequency,
1,GO:0007507,heart development,
1,GO:0036158,outer dynein arm assembly,
1,GO:0021591,ventricular system development,
1,GO:0007368,determination of left/right symmetry,
1,GO:0034220,ion transmembrane transport,
1,GO:0006360,transcription by RNA polymerase I,
1,GO:0070816,phosphorylation of RNA polymerase II C-terminal domain,
1,GO:0006285,"base-excision repair, AP site formation",
1,GO:0042790,nucleolar large rRNA transcription by RNA polymerase I,
1,GO:0006809,nitric oxide biosynthetic process,
1,GO:1901187,regulation of ephrin receptor signaling pathway,
1,GO:0005983,starch catabolic process,
1,GO:0030705,cytoskeleton-dependent intracellular transport,
1,GO:0033227,dsRNA transport,
1,GO:0048015,phosphatidylinositol-mediated signaling,
1,GO:0035987,endodermal cell differentiation,
1,GO:0051260,protein homooligomerization,
1,GO:2000042,negative regulation of double-strand break repair via homologous recombination,
1,GO:0097681,double-strand break repair via alternative nonhomologous end joining,
1,GO:1902979,mitotic DNA replication termination,
1,GO:0016480,negative regulation of transcription by RNA polymerase III,
1,GO:0070507,regulation of microtubule cytoskeleton organization,
1,GO:0055001,muscle cell development,
1,GO:0009966,regulation of signal transduction,
1,GO:0001682,tRNA 5'-leader removal,
1,GO:0050808,synapse organization,
1,GO:0043097,pyrimidine nucleoside salvage,
1,GO:0000470,maturation of LSU-rRNA,
1,GO:0000050,urea cycle,
1,GO:0042744,hydrogen peroxide catabolic process,
1,GO:0034454,microtubule anchoring at centrosome,
1,GO:0071539,protein localization to centrosome,
1,GO:0006790,sulfur compound metabolic process,
1,GO:0019402,galactitol metabolic process,
1,GO:0007154,cell communication,
1,GO:2000117,negative regulation of cysteine-type endopeptidase activity,
1,GO:0007595,lactation,
1,GO:0000472,"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",
1,GO:0000447,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",
1,GO:0000480,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",
1,GO:0032456,endocytic recycling,
1,GO:0006637,acyl-CoA metabolic process,
1,GO:0009651,response to salt stress,
1,GO:0006468,protein phosphorylation,
1,GO:0006885,regulation of pH,
1,GO:0055075,potassium ion homeostasis,
1,GO:0019323,pentose catabolic process,
1,GO:0060237,regulation of fungal-type cell wall organization,
1,GO:0007118,budding cell apical bud growth,
1,GO:0071472,cellular response to salt stress,
1,GO:0030950,establishment or maintenance of actin cytoskeleton polarity,
1,GO:0097248,maintenance of protein location in cell cortex of cell tip,
1,GO:2000247,positive regulation of establishment or maintenance of bipolar cell polarity regulating cell shape,
1,GO:0000920,cell separation after cytokinesis,
1,GO:0030866,cortical actin cytoskeleton organization,
1,GO:0071940,fungal-type cell wall assembly,
1,GO:0006558,L-phenylalanine metabolic process,
1,GO:0006559,L-phenylalanine catabolic process,
1,GO:0006546,glycine catabolic process,
1,GO:0016075,rRNA catabolic process,
1,GO:0006003,"fructose 2,6-bisphosphate metabolic process",
1,GO:0006000,fructose metabolic process,
1,GO:0000278,mitotic cell cycle,
1,GO:0070914,UV-damage excision repair,
1,GO:0006272,leading strand elongation,
1,GO:0008104,protein localization,
1,GO:0075136,response to host,
1,GO:0001666,response to hypoxia,
1,GO:0034355,NAD salvage,
1,GO:0070206,protein trimerization,
1,GO:0007017,microtubule-based process,
1,GO:0000820,regulation of glutamine family amino acid metabolic process,
