#Datasets	 737_NS_BLASTOutput_2StepCombined	 737_WS_BLASTOutput_2StepCombined	Log2 737NS+1	Log2 737WS+1	Log2 Fold Change
COG0101 Formation of pseudouridine at positions 38, 39 and 40 in the anticodon stem and loop of transfer RNAs (By similarity)	0	1	0	1	-1
COG1358 (ribosomal) protein	0	1	0	1	-1
COG2026 Addiction module toxin, RelE StbE family	0	1	0	1	-1
COG2302 s4 domain protein	0	1	0	1	-1
COG1386 Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpA that pull DNA away from mid-cell into both cell halves (By similarity)	3	7	2	3	-1
COG1695 Transcriptional regulator	0	1	0	1	-1
COG1737 Transcriptional regulator	0	1	0	1	-1
COG1827 domain protein	0	1	0	1	-1
ENOG410XQWR transcriptional regulator, araC family	0	1	0	1	-1
ENOG410Y4UR Regulator	0	1	0	1	-1
ENOG410YHFF merR family transcriptional Regulator	0	1	0	1	-1
ENOG410YWYF	0	1	0	1	-1
ENOG4111ACK AtHB33 AtHB33 (ARABIDOPSIS THALIANA HOMEOBOX PROTEIN 33)	0	1	0	1	-1
ENOG4111JBB Tetr family transcriptional regulator	0	1	0	1	-1
ENOG4111K02 RNA polymerase sigma-24 subunit, ECF subfamily	0	1	0	1	-1
ENOG4111MW5 Transcriptional regulator, TetR family	0	1	0	1	-1
ENOG4111VSN Arsr family transcriptional regulator	1	3	1	2	-1
ENOG41127GI Transcriptional regulator	0	1	0	1	-1
COG0122 Glycosylase	0	1	0	1	-1
COG0270 Cytosine-specific methyltransferase	1	3	1	2	-1
COG0514 atp-dependent dna helicase	0	1	0	1	-1
COG0550 Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone (By similarity)	1	3	1	2	-1
COG0582 Integrase	1	3	1	2	-1
COG0675 Transposase	0	1	0	1	-1
COG0742 Methyltransferase	0	1	0	1	-1
COG0827 DNA Methylase	0	1	0	1	-1
COG1194 a g-specific adenine glycosylase	0	1	0	1	-1
COG1353 crispr-associated protein	0	1	0	1	-1
COG1518 CRISPR (clustered regularly interspaced short palindromic repeat), is an adaptive immune system that provides protection against mobile genetic elements (viruses, transposable elements and conjugative plasmids). CRISPR clusters contain sequences complementary to antecedent mobile elements and target invading nucleic acids. CRISPR clusters are transcribed and processed into CRISPR RNA (crRNA). Acts as a dsDNA endonuclease. May be involved in the integration of spacer DNA into the CRISPR cassette (By similarity)	0	1	0	1	-1
COG1658 ribonuclease M5 activity	0	1	0	1	-1
COG2816 NADH pyrophosphatase	0	1	0	1	-1
COG2818 DNA-3-methyladenine glycosylase activity	0	1	0	1	-1
COG3359 Exonuclease-like protein	0	1	0	1	-1
COG3547 Transposase	0	1	0	1	-1
ENOG410XQUD helicase	0	1	0	1	-1
ENOG410ZWC5 CRISPR-associated protein Cse3 family	0	1	0	1	-1
ENOG411012J transposase	0	1	0	1	-1
COG0206 Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity (By similarity)	113	227	6.8328900142	7.8328900142	-1
ENOG4112777 hemolysis in other organism	0	1	0	1	-1
COG1209 Catalyzes the formation of dTDP-glucose, from dTTP and glucose 1-phosphate, as well as its pyrophosphorolysis (By similarity)	15	31	4	5	-1
COG2089 synthase	0	1	0	1	-1
COG2148 sugar transferase	0	1	0	1	-1
COG2173 zinc D-Ala-D-Ala carboxypeptidase activity	0	1	0	1	-1
COG3040 Outer membrane lipoprotein	0	1	0	1	-1
COG3307 O-Antigen Polymerase	0	1	0	1	-1
COG3944 biosynthesis protein	0	1	0	1	-1
COG3955 Domain of unknown function (DUF1919)	0	1	0	1	-1
ENOG410YCZ8 cell wall surface anchor family protein	0	1	0	1	-1
ENOG410YPU2 (LipO)protein	0	1	0	1	-1
ENOG410ZWTG domain protein	0	1	0	1	-1
ENOG411002V outer membrane autotransporter barrel	0	1	0	1	-1
ENOG41102T8 LysM	0	1	0	1	-1
ENOG4111GU7 cell surface protein	0	1	0	1	-1
ENOG411285U Cell surface protein	0	1	0	1	-1
ENOG4112B3N chitosanase a	1	3	1	2	-1
COG1298 Flagellar biosynthesis protein flha	0	1	0	1	-1
COG1345 flagellar hook-associated	0	1	0	1	-1
COG1868 FliM is one of three proteins (FliG, FliN, FliM) that forms the rotor-mounted switch complex (C ring), located at the base of the basal body. This complex interacts with the CheY and CheZ chemotaxis proteins, in addition to contacting components of the motor that determine the direction of flagellar rotation (By similarity)	0	1	0	1	-1
COG3170 Pilus assembly protein	0	1	0	1	-1
ENOG4111V7U flagellar basal body p-ring biosynthesis protein flga	0	1	0	1	-1
COG0298 chaperone-mediated protein complex assembly	0	1	0	1	-1
COG1030 Nodulation efficiency protein	0	1	0	1	-1
COG1066 May play a role in the repair of endogenous alkylation damage (By similarity)	0	1	0	1	-1
COG1076 protein oligomerization	0	1	0	1	-1
COG1391 Adenylation and deadenylation of glutamate--ammonia ligase (By similarity)	0	1	0	1	-1
COG2020 isoprenylcysteine carboxyl methyltransferase	0	1	0	1	-1
ENOG410XQB4 peptidylprolyl isomerase domain and WD	0	1	0	1	-1
ENOG410XQZU A stabilizing protein that is part of the accessory SecA2 SecY2 system specifically required to export serine-rich repeat cell wall proteins usually encoded upstream in the same operon. Stabilizes the glycosylation activity of Gtf1 (By similarity)	0	1	0	1	-1
ENOG410XT59 peptidylprolyl cistrans isomerase	0	1	0	1	-1
ENOG411131D collagen, type XVI, alpha 1	0	1	0	1	-1
COG2203 Histidine kinase	0	1	0	1	-1
COG2365 protein tyrosine serine phosphatase	0	1	0	1	-1
COG3103 domain protein	0	1	0	1	-1
COG4753 Transcriptional regulator (AraC family)	0	1	0	1	-1
COG4943 EAL	0	1	0	1	-1
ENOG410XR6C Solute carrier family 4 (Anion exchanger), member 1, adaptor protein	0	1	0	1	-1
ENOG410XTVK Diguanylate cyclase	0	1	0	1	-1
ENOG410YS9X Histidine kinase	0	1	0	1	-1
COG0690 preprotein translocase subunit SecE	0	1	0	1	-1
COG1314 Preprotein translocase, subunit SecG	0	1	0	1	-1
COG1826 Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. Together with TatC, TatB is part of a receptor directly interacting with Tat signal peptides. TatB may form an oligomeric binding site that transiently accommodates folded Tat precursor proteins before their translocation (By similarity)	0	1	0	1	-1
COG3451 type IV secretion system protein	0	1	0	1	-1
COG3843 relaxase mobilization nuclease domain protein	0	1	0	1	-1
COG4965 Type ii secretion system	0	1	0	1	-1
ENOG410XPSE Potassium voltage-gated channel, subfamily H (Eag-related), member	0	1	0	1	-1
ENOG410XUXP Preprotein translocase, secE subunit	0	1	0	1	-1
ENOG410XW69 solute carrier family 18 (Vesicular	0	1	0	1	-1
ENOG410ZYJI intraflagellar transport 46 homolog (Chlamydomonas)	0	1	0	1	-1
ENOG4111369 Important role in the capacity of milk to transport calcium phosphate	0	1	0	1	-1
ENOG411197Z Casein beta	0	1	0	1	-1
COG3587 type IIi	0	1	0	1	-1
ENOG410XPMP nudE nuclear distribution E homolog	0	1	0	1	-1
ENOG410XQWT Homer homolog	0	1	0	1	-1
COG0633 Ferredoxin	0	1	0	1	-1
COG0649 NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient (By similarity)	0	1	0	1	-1
COG1048 aconitate hydratase	0	1	0	1	-1
COG1804 l-carnitine dehydratase bile acid-inducible protein F	0	1	0	1	-1
COG1894 Nadh dehydrogenase	0	1	0	1	-1
COG1969 Ni Fe-hydrogenase, b-type cytochrome subunit	0	1	0	1	-1
COG2710 nitrogenase	0	1	0	1	-1
COG3383 Formate dehydrogenase Alpha subunit	0	1	0	1	-1
COG4263 Nitrous-oxide reductase is part of a bacterial respiratory system which is activated under anaerobic conditions in the presence of nitrate or nitrous oxide (By similarity)	0	1	0	1	-1
ENOG410XPCV Aldehyde dehydrogenase	0	1	0	1	-1
ENOG4111NTH Cytochrome C550	0	1	0	1	-1
COG0070 glutamate synthase	0	1	0	1	-1
COG0075 aminotransferase	0	1	0	1	-1
COG0140 phosphoribosyl-ATP pyrophosphatase	0	1	0	1	-1
COG0145 5-oxoprolinase	0	1	0	1	-1
COG0263 Catalyzes the transfer of a phosphate group to glutamate to form glutamate 5-phosphate which rapidly cyclizes to 5- oxoproline (By similarity)	0	1	0	1	-1
COG0287 prephenate dehydrogenase	0	1	0	1	-1
COG0345 pyrroline-5-carboxylate reductase activity	0	1	0	1	-1
COG0765 amino acid AbC transporter	1	3	1	2	-1
COG0831 Urea amidohydrolase subunit gamma	0	1	0	1	-1
COG1770 Oligopeptidase b	0	1	0	1	-1
COG2113 Glycine betaine	0	1	0	1	-1
COG2423 Ornithine Cyclodeaminase	0	1	0	1	-1
COG3869 ATP guanido phosphotransferase	0	1	0	1	-1
COG3968 glutamine synthetase	0	1	0	1	-1
COG4262 Catalyzes the production of spermidine from putrescine and decarboxylated S-adenosylmethionine (dcSAM), which serves as an aminopropyl donor (By similarity)	0	1	0	1	-1
ENOG410XRYX dihydrodipicolinate	0	1	0	1	-1
COG0248 ppx gppa phosphatase	1	3	1	2	-1
COG0299 phosphoribosylglycinamide formyltransferase	0	1	0	1	-1
COG0496 Nucleotidase that shows phosphatase activity on nucleoside 5'-monophosphates (By similarity)	0	1	0	1	-1
COG0634 hypoxanthine phosphoribosyltransferase	24	49	4.6438561898	5.6438561898	-1
COG1051 NUDiX hydrolase	0	1	0	1	-1
COG1816 adenosine deaminase	0	1	0	1	-1
COG3072 Adenylate cyclase	0	1	0	1	-1
COG4631 xanthine dehydrogenase	0	1	0	1	-1
COG1312 Catalyzes the dehydration of D-mannonate (By similarity)	0	1	0	1	-1
COG2160 Catalyzes the conversion of L-arabinose to L-ribulose (By similarity)	0	1	0	1	-1
COG3037 PTS system ascorbate-specific transporter subunit IIC	0	1	0	1	-1
COG3405 endo-1,4-d-glucanase (EC 3.2.1.4)	0	1	0	1	-1
COG4952 isomerase	0	1	0	1	-1
ENOG410XNST Major Facilitator superfamily	0	1	0	1	-1
ENOG410XP3M Major Facilitator superfamily	0	1	0	1	-1
ENOG410XRGA extracellular solute-binding protein	0	1	0	1	-1
ENOG410YNRA Major Facilitator Superfamily	0	1	0	1	-1
ENOG410ZVD2 Glycoside hydrolase family 20	0	1	0	1	-1
ENOG410ZVIE extracellular solute-binding protein	0	1	0	1	-1
COG0029 L-aspartate oxidase	0	1	0	1	-1
COG0142 synthase	1	3	1	2	-1
COG0407 Catalyzes the decarboxylation of four acetate groups of uroporphyrinogen-III to yield coproporphyrinogen-III (By similarity)	0	1	0	1	-1
COG0422 thiamine diphosphate biosynthetic process	0	1	0	1	-1
COG0720 6-pyruvoyltetrahydropterin synthase activity	0	1	0	1	-1
COG0746 Transfers a GMP moiety from GTP to Mo-molybdopterin (Mo- MPT) cofactor (Moco or molybdenum cofactor) to form Mo- molybdopterin guanine dinucleotide (Mo-MGD) cofactor (By similarity)	0	1	0	1	-1
COG0853 Catalyzes the pyruvoyl-dependent decarboxylation of aspartate to produce beta-alanine (By similarity)	0	1	0	1	-1
COG1057 Catalyzes the reversible adenylation of nicotinate mononucleotide (NaMN) to nicotinic acid adenine dinucleotide (NaAD) (By similarity)	3	7	2	3	-1
COG1058 competence damage-inducible protein	0	1	0	1	-1
COG1169 isochorismate synthase	0	1	0	1	-1
COG1564 thiamine diphosphokinase activity	0	1	0	1	-1
COG2099 precorrin-6x reductase	3	7	2	3	-1
COG3572 glutamate--cysteine ligase	0	1	0	1	-1
ENOG41109YT Pantothenate kinase	0	1	0	1	-1
COG0671 PHOsphatase	0	1	0	1	-1
COG0736 Transfers the 4'-phosphopantetheine moiety from coenzyme A to a Ser of acyl-carrier-protein (By similarity)	0	1	0	1	-1
COG1133 transport protein	0	1	0	1	-1
COG2084 Dehydrogenase	0	1	0	1	-1
ENOG410XSQU Short-chain dehydrogenase reductase Sdr	0	1	0	1	-1
COG0025 Sodium hydrogen exchanger	0	1	0	1	-1
COG0226 phosphate abc transporter	0	1	0	1	-1
COG0475 Sodium hydrogen exchanger	0	1	0	1	-1
COG0861 membrane protein terC	0	1	0	1	-1
COG1119 (ABC) transporter	0	1	0	1	-1
COG1785 alkaline phosphatase	0	1	0	1	-1
COG2011 ABC transporter (permease)	0	1	0	1	-1
COG2215 high-affinity nickel-transporter	0	1	0	1	-1
COG3696 Heavy metal efflux pump, CzcA	0	1	0	1	-1
COG4638 rieske 2fe-2S domain-containing protein	0	1	0	1	-1
COG4771 receptor	1	3	1	2	-1
ENOG410XNUJ The 2-keto-3-deoxygluconate permease transports the degraded pectin products into the bacterial cell, where they serve as carbon and energy sources. This is a hydrogen coupled transport system (By similarity)	0	1	0	1	-1
ENOG410ZNDB TonB-linked outer membrane protein, SusC RagA family	0	1	0	1	-1
COG0179 Fumarylacetoacetate hydrolase	0	1	0	1	-1
COG1541 Phenylacetate-CoA ligase	0	1	0	1	-1
COG2050 thioesterase Superfamily protein	0	1	0	1	-1
COG2132 Multicopper oxidase	0	1	0	1	-1
COG2931 Hemolysin-type calcium-binding	0	1	0	1	-1
COG3458 acetyl xylan esterase	0	1	0	1	-1
COG0042 Catalyzes the synthesis of dihydrouridine a modified base found in the D-loop of most tRNAs (By similarity)	2	5	1.5849625007	2.5849625007	-1
COG0791 NLP P60 protein	2	5	1.5849625007	2.5849625007	-1
COG3279 Regulator	2	5	1.5849625007	2.5849625007	-1
COG0061 Catalyzes the phosphorylation of NAD to NADP. Utilizes ATP and other nucleoside triphosphates as well as inorganic polyphosphate as a source of phosphorus (By similarity)	2	5	1.5849625007	2.5849625007	-1
COG0288 carbonic anhydrase	2	5	1.5849625007	2.5849625007	-1
COG2247 Cell wall binding repeat 2-containing protein	6	13	2.8073549221	3.8073549221	-1
COG1249 dihydrolipoyl dehydrogenase	115	230	6.8579809951	7.8517490414	-0.9937680463
COG0459 Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)	313	624	8.2946207489	9.2877123795	-0.9930916307
COG0126 phosphoglycerate kinase	191	378	7.5849625007	8.5660540382	-0.9810915374
COG1592 Rubrerythrin	176	348	7.4676055501	8.4470832262	-0.9794776761
COG1080 General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr) (By similarity)	51	101	5.7004397181	6.672425342	-0.9719856238
COG0492 thioredoxin reductase	18	36	4.2479275134	5.2094533656	-0.9615258522
COG0112 Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF- independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism (By similarity)	45	88	5.5235619561	6.475733431	-0.9521714749
COG2080 (2Fe-2S)-binding domain protein	21	41	4.4594316186	5.3923174228	-0.9328858041
COG2048 heterodisulfide reductase	25	48	4.7004397181	5.6147098441	-0.914270126
COG0589 Universal stress protein	49	93	5.6438561898	6.5545888517	-0.9107326619
COG0402 deaminase	20	38	4.3923174228	5.2854022189	-0.8930847961
COG0625 glutathione Stransferase	5	10	2.5849625007	3.4594316186	-0.8744691179
COG0681 Signal peptidase i	5	10	2.5849625007	3.4594316186	-0.8744691179
COG1136 (ABC) transporter	25	46	4.7004397181	5.5545888517	-0.8541491335
COG1316 transcriptional	4	8	2.3219280949	3.1699250014	-0.8479969066
COG0465 Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins (By similarity)	34	62	5.1292830169	5.9772799235	-0.8479969066
COG1217 gtp-binding protein typa	43	77	5.4594316186	6.2854022189	-0.8259706002
COG0525 amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner (By similarity)	47	84	5.5849625007	6.4093909361	-0.8244284354
COG1164 Oligoendopeptidase f	33	59	5.0874628413	5.9068905956	-0.8194277544
COG0640 Transcriptional regulator, arsr family	3	6	2	2.8073549221	-0.8073549221
COG1560 lipid a biosynthesis	3	6	2	2.8073549221	-0.8073549221
COG0303 Molybdenum cofactor synthesis domain protein	3	6	2	2.8073549221	-0.8073549221
COG0855 Catalyzes the reversible transfer of the terminal phosphate of ATP to form a long-chain polyphosphate (polyP) (By similarity)	3	6	2	2.8073549221	-0.8073549221
COG0240 glycerol-3-phosphate dehydrogenase	23	41	4.5849625007	5.3923174228	-0.8073549221
COG2190 pts system	42	74	5.4262647547	6.2288186905	-0.8025539358
COG0778 nitroreductase	33	58	5.0874628413	5.8826430494	-0.7951802081
COG0089 One of the early assembly proteins it binds 23S rRNA. One of the proteins that surrounds the polypeptide exit tunnel on the outside of the ribosome. Forms the main docking site for trigger factor binding to the ribosome (By similarity)	63	110	6	6.7944158664	-0.7944158664
COG0462 Phosphoribosyl pyrophosphate synthase	83	144	6.3923174228	7.17990909	-0.7875916672
COG0441 threonine-tRNA ligase activity	71	123	6.1699250014	6.9541963104	-0.7842713089
COG0201 The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently (By similarity)	6	11	2.8073549221	3.5849625007	-0.7776075787
COG0171 nh(3)-dependent nad( ) synthetase	12	21	3.7004397181	4.4594316186	-0.7589919005
COG0576 Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ	38	65	5.2854022189	6.0443941194	-0.7589919005
COG0136 Catalyzes the NADPH-dependent formation of L-aspartate- semialdehyde (L-ASA) by the reductive dephosphorylation of L- aspartyl-4-phosphate (By similarity)	28	48	4.8579809951	5.6147098441	-0.756728849
COG1181 cell wall formation (By similarity)	30	51	4.9541963104	5.7004397181	-0.7462434078
COG0290 IF-3 binds to the 30S ribosomal subunit and shifts the equilibrum between 70S ribosomes and their 50S and 30S subunits in favor of the free subunits, thus enhancing the availability of 30S subunits on which protein synthesis initiation begins (By similarity)	17	29	4.1699250014	4.9068905956	-0.7369655942
COG3209 YD repeat protein	5	9	2.5849625007	3.3219280949	-0.7369655942
COG0144 nOP2 Sun	2	4	1.5849625007	2.3219280949	-0.7369655942
ENOG410XRI9 Transcriptional regulator	2	4	1.5849625007	2.3219280949	-0.7369655942
COG0768 penicillin-binding protein	2	4	1.5849625007	2.3219280949	-0.7369655942
COG5009 penicillin-binding protein 1A	2	4	1.5849625007	2.3219280949	-0.7369655942
COG1773 rubredoxin	2	4	1.5849625007	2.3219280949	-0.7369655942
COG0696 Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate (By similarity)	2	4	1.5849625007	2.3219280949	-0.7369655942
COG2731 YhcH YjgK YiaL family protein	2	4	1.5849625007	2.3219280949	-0.7369655942
COG2241 precorrin-6y C5,15-methyltransferase	2	4	1.5849625007	2.3219280949	-0.7369655942
COG1802 GntR Family Transcriptional Regulator	14	24	3.9068905956	4.6438561898	-0.7369655942
COG0057 glyceraldehyde3phosphate dehydrogenase	439	728	8.7813597135	9.5097750043	-0.7284152908
COG1328 Anaerobic ribonucleoside-triphosphate reductase	25	42	4.7004397181	5.4262647547	-0.7258250366
COG0148 Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	484	798	8.9218409371	9.6420516929	-0.7202107559
COG0374 Hydrogenase, large subunit	33	55	5.0874628413	5.8073549221	-0.7198920808
COG2082 Precorrin-8x methylmutase	24	40	4.6438561898	5.3575520046	-0.7136958148
COG0766 Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine (By similarity)	26	43	4.7548875022	5.4594316186	-0.7045441165
COG0222 Seems to be the binding site for several of the factors involved in protein synthesis and appears to be essential for accurate translation (By similarity)	298	485	8.2240016742	8.9248125036	-0.7008108294
COG0617 Catalyzes the addition and repair of the essential 3'- terminal CCA sequence in tRNAs without using a nucleic acid template. Adds these three nucleotides in the order of C, C, and A to the tRNA nucleotide-73, using CTP and ATP as substrates and producing inorganic pyrophosphate	7	12	3	3.7004397181	-0.7004397181
COG1534 Rna-binding protein	7	12	3	3.7004397181	-0.7004397181
COG0416 Catalyzes the reversible formation of acyl-phosphate (acyl-PO(4)) from acyl- acyl-carrier-protein (acyl-ACP). This enzyme utilizes acyl-ACP as fatty acyl donor, but not acyl-CoA (By similarity)	20	33	4.3923174228	5.0874628413	-0.6951454185
COG1544 sigma 54 modulation protein ribosomal protein S30ea	80	130	6.3398500029	7.0334230015	-0.6935729987
COG0317 In eubacteria ppGpp (guanosine 3'-diphosphate 5-' diphosphate) is a mediator of the stringent response that coordinates a variety of cellular activities in response to changes in nutritional abundance (By similarity)	9	15	3.3219280949	4	-0.6780719051
COG0443 Heat shock protein	433	692	8.7615512324	9.4367115421	-0.6751603097
COG0706 Required for the insertion and or proper folding and or complex formation of integral membrane proteins into the membrane. Involved in integration of membrane proteins that insert both dependently and independently of the Sec translocase complex, as well as at least some lipoproteins	6	10	2.8073549221	3.4594316186	-0.6520766966
COG0150 phosphoribosylaminoimidazole synthetase	6	10	2.8073549221	3.4594316186	-0.6520766966
COG1654 biotin-[acetyl-CoA-carboxylase] ligase activity	6	10	2.8073549221	3.4594316186	-0.6520766966
COG0224 Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex (By similarity)	38	60	5.2854022189	5.9307373376	-0.6453351187
COG3957 Phosphoketolase	47	74	5.5849625007	6.2288186905	-0.6438561898
COG0195 Transcription elongation factor NusA	42	66	5.4262647547	6.0660891905	-0.6398244358
COG0305 Replicative dna helicase	8	13	3.1699250014	3.8073549221	-0.6374299206
COG4206 tonB-dependent Receptor	8	13	3.1699250014	3.8073549221	-0.6374299206
COG0267 50S ribosomal protein L33	10	16	3.4594316186	4.0874628413	-0.6280312226
COG1454 alcohol dehydrogenase	112	172	6.8201789624	7.4346282276	-0.6144492652
COG1925 phosphocarrier protein (HPr)	101	155	6.672425342	7.2854022189	-0.6129768769
COG1653 transporter activity	52	80	5.7279204546	6.3398500029	-0.6119295483
COG4822 cobalt chelatase	39	60	5.3219280949	5.9307373376	-0.6088092427
COG1538 Membrane	41	63	5.3923174228	6	-0.6076825772
COG1139 Iron-sulfur cluster binding protein	45	69	5.5235619561	6.1292830169	-0.6057210609
COG3715 PTS System	5	8	2.5849625007	3.1699250014	-0.5849625007
COG2109 Cob-I-yrinic acid a,c-diamide adenosyltransferase	7	11	3	3.5849625007	-0.5849625007
COG0230 50s ribosomal protein l34	1	2	1	1.5849625007	-0.5849625007
COG1189 hemolysin a	1	2	1	1.5849625007	-0.5849625007
COG0358 DNA primase activity	1	2	1	1.5849625007	-0.5849625007
COG0587 DNA polymerase III (alpha subunit)	1	2	1	1.5849625007	-0.5849625007
COG0608 Single-stranded-DNA-specific exonuclease (RecJ)	1	2	1	1.5849625007	-0.5849625007
COG5279 neuromuscular junction development	1	2	1	1.5849625007	-0.5849625007
COG1366 stage II sporulation protein	1	2	1	1.5849625007	-0.5849625007
COG2114 Guanylate Cyclase	1	2	1	1.5849625007	-0.5849625007
COG1566 secretion protein HlyD family	1	2	1	1.5849625007	-0.5849625007
COG1271 (Ubiquinol oxidase) subunit I	1	2	1	1.5849625007	-0.5849625007
COG3474 Electron carrier protein. The oxidized form of the cytochrome c heme group can accept an electron from the heme group of the cytochrome c1 subunit of cytochrome reductase. Cytochrome c then transfers this electron to the cytochrome oxidase complex, the final protein carrier in the mitochondrial electron-transport chain	1	2	1	1.5849625007	-0.5849625007
ENOG410XW00 cytochrome c	1	2	1	1.5849625007	-0.5849625007
COG0405 gamma-glutamyltransferase activity	1	2	1	1.5849625007	-0.5849625007
COG1932 Catalyzes the reversible conversion of 3- phosphohydroxypyruvate to phosphoserine and of 3-hydroxy-2-oxo-4- phosphonooxybutanoate to phosphohydroxythreonine (By similarity)	1	2	1	1.5849625007	-0.5849625007
COG0235 Class II aldolase adducin	1	2	1	1.5849625007	-0.5849625007
COG1070 Carbohydrate kinase	1	2	1	1.5849625007	-0.5849625007
COG3664 Glycoside hydrolase family	1	2	1	1.5849625007	-0.5849625007
COG3693 hydrolase family 10	1	2	1	1.5849625007	-0.5849625007
COG0611 Catalyzes the ATP-dependent phosphorylation of thiamine- monophosphate (TMP) to form thiamine-pyrophosphate (TPP), the active form of vitamin B1 (By similarity)	1	2	1	1.5849625007	-0.5849625007
ENOG410XQR9 lycopene beta and epsilon cyclase	1	2	1	1.5849625007	-0.5849625007
COG0598 magnesium and cobalt transport protein CorA	1	2	1	1.5849625007	-0.5849625007
COG0809 Transfers and isomerizes the ribose moiety from AdoMet to the 7-aminomethyl group of 7-deazaguanine (preQ1-tRNA) to give epoxyqueuosine (oQ-tRNA) (By similarity)	3	5	2	2.5849625007	-0.5849625007
COG1091 Dtdp-4-dehydrorhamnose reductase	19	29	4.3219280949	4.9068905956	-0.5849625007
COG1854 Involved in the synthesis of autoinducer 2 (AI-2) which is secreted by bacteria and is used to communicate both the cell density and the metabolic potential of the environment. The regulation of gene expression in response to changes in cell density is called quorum sensing. Catalyzes the transformation of S-ribosylhomocysteine (RHC) to homocysteine (HC) and 4,5- dihydroxy-2,3-pentadione (DPD) (By similarity)	9	14	3.3219280949	3.9068905956	-0.5849625007
COG0493 metal cluster binding	33	50	5.0874628413	5.672425342	-0.5849625007
COG1685 shikimate kinase	3	5	2	2.5849625007	-0.5849625007
COG1762 PTS System	29	44	4.9068905956	5.4918530963	-0.5849625007
COG0204 Acyltransferase	3	5	2	2.5849625007	-0.5849625007
ENOG4111GS3 nickel transport complex protein nikM subunit transmembrane	25	38	4.7004397181	5.2854022189	-0.5849625007
COG5016 Oxaloacetate decarboxylase	133	197	7.0660891905	7.6293566201	-0.5632674296
COG0035 Catalyzes the conversion of uracil and 5-phospho-alpha- D-ribose 1-diphosphate (PRPP) to UMP and diphosphate (By similarity)	79	117	6.3219280949	6.8826430494	-0.5607149545
COG0769 Catalyzes the addition of meso-diaminopimelic acid to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanyl-D-glutamate (UMAG) in the biosynthesis of bacterial cell-wall peptidoglycan (By similarity)	18	27	4.2479275134	4.8073549221	-0.5594274086
COG1063 Dehydrogenase	18	27	4.2479275134	4.8073549221	-0.5594274086
